latitude,longitude,city_state,time_updated,AQI,CO,H,NO2,Ozone,pm10,pm25
29.7679707,-95.2205867,"Pasadena,TX",2022-11-07 21:00:00,8,na,1,14.2,8,na,23
na,na,na,na,na,na,na,na,na,na,na
41.171398,-73.195297,"Fairfield,CA",2022-11-07 21:00:00,15,na,29,na,na,na,15
41.7714,-88.1522,"Naperville,IL",2022-11-07 20:00:00,56,na,69,na,na,na,56
47.600863,-122.148397,"Bellevue,WA",2022-11-07 20:00:00,6,na,89,na,na,na,6
na,na,na,na,na,na,na,na,na,na,na
41.656944,-85.96833,"Elkhart,IN",2022-11-07 21:00:00,25,na,79,na,na,na,25
39.0242,-95.7114,"Topeka,KS",2022-11-07 20:00:00,23,na,41,na,16.8,18,23
41.526885,-88.116474,"Joliet,IL",2022-11-07 20:00:00,52,na,59.3,na,na,na,52
30.06717,-94.09093,"Beaumont,TX",na,-,na,92.1,na,na,na,na
na,na,na,na,na,na,na,na,na,na,na
37.28177,-120.43368,"Merced,CA",2022-11-07 18:00:00,30,na,76,4.9,21.6,na,30
na,na,na,na,na,na,na,na,na,na,na
na,na,na,na,na,na,na,na,na,na,na
na,na,na,na,na,na,na,na,na,na,na
32.690277,-114.614441,"Yuma,AZ",2022-11-07 18:00:00,17,na,21,na,10.6,22,17
29.993278,-90.101464,"Metairie,LA",2022-11-07 19:00:00,53,1.2,3,5.6,20,13,53
na,na,na,na,na,na,na,na,na,na,na
35.65188,-87.0096,"Columbia,MO",2022-11-07 20:00:00,21,na,96,na,na,na,21
37.988028,23.727628,"Athens,GA",2022-11-08 03:00:00,76,na,93,18.8,na,34,76
38.74643,-121.26498,"Roseville,CA",2022-11-07 18:00:00,24,na,85.5,5.8,24.1,8,21
39.838199,-104.94984,"Thornton,CO",2022-11-07 19:00:00,54,5.1,51,15.6,0.5,54,68
26.053888888889,-80.256944444444,"Miramar,FL",2022-11-07 21:00:00,35,1.9,88,8.3,11,19,35
29.7679707,-95.2205867,"Pasadena,CA",2022-11-07 21:00:00,8,na,1,14.2,8,na,23
na,na,na,na,na,na,na,na,na,na,na
38.8386,-94.7464,"Olathe,KS",2022-11-07 20:00:00,22,na,32,na,21.6,15,17
34.94287,-120.43561,"Santa Maria,CA",2021-02-22 09:00:00,-,na,48,na,16.8,20,9
na,na,na,na,na,na,na,na,na,na,na
na,na,na,na,na,na,na,na,na,na,na
39.063798,-108.561173,"Grand Junction,CO",2022-11-07 20:00:00,9,1,29,na,na,4,9
32.836602,-79.956983,"Charleston,WV",2022-07-06 13:00:00,28,na,68.5,4.7,na,na,28
33.83061,-117.9385,"Orange,CA",2022-11-07 18:00:00,0,4.5,95,12.3,0.1,1,3
33.83061,-117.9385,"Fullerton,CA",2022-11-07 18:00:00,0,4.5,95,12.3,0.1,1,3
40.414877,-104.70693,"Greeley,CO",2022-11-07 20:00:00,38,na,60,na,9,18,38
na,na,na,na,na,na,na,na,na,na,na
32.310332,-106.751211,"Las Cruces,NM",2022-11-07 18:00:00,30,na,29.5,26.9,6,29,30
30.130555555556,-85.731388888889,"Panama City,FL",2022-11-07 19:00:00,39,na,83,na,10.6,na,39
na,na,na,na,na,na,na,na,na,na,na
na,na,na,na,na,na,na,na,na,na,na
37.10373,-76.38701,"Hampton,VA",2022-11-07 21:00:00,30,0.1,82,1.7,11.4,13,30
41.23172,-80.80116,"Warren,MI",2022-11-07 12:00:00,9,na,46.6,na,na,na,9
na,na,na,na,na,na,na,na,na,na,na
39.159372,-86.504747,"Bloomington,IL",2022-11-07 20:00:00,25,na,28,na,na,na,25
na,na,na,na,na,na,na,na,na,na,na
na,na,na,na,na,na,na,na,na,na,na
46.59495,-120.51228,"Yakima,WA",2022-11-07 20:00:00,34,na,74,na,na,23,34
na,na,na,na,na,na,na,na,na,na,na
47.38614,-122.23195,"Kent,WA",2022-11-07 20:00:00,42,na,89.5,na,na,na,42
43.315111,-79.802639,"Burlington,NC",2022-11-07 21:00:00,17,na,62,13,8,na,17
48.760036,-122.456463,"Bellingham,WA",2022-11-07 20:00:00,25,na,57,na,na,na,25
37.34849,-121.89494,"Santa Clara,CA",2022-11-07 18:00:00,18,2.6,73,12.1,18.4,na,9
na,na,na,na,na,na,na,na,na,na,na
35.638599,-77.358002,"Greenville,NC",2022-11-07 20:00:00,25,na,100,na,na,na,25
na,na,na,na,na,na,na,na,na,na,na
40.64144,-74.20836,"Elizabeth,NJ",2022-11-07 21:00:00,45,2.3,21.3,11.2,1,na,45
na,na,na,na,na,na,na,na,na,na,na
na,na,na,na,na,na,na,na,na,na,na
na,na,na,na,na,na,na,na,na,na,na
na,na,na,na,na,na,na,na,na,na,na
42.50472,-87.8093,"Kenosha,WI",2022-11-07 21:00:00,25,2.3,75,6.3,na,12,25
na,na,na,na,na,na,na,na,na,na,na
na,na,na,na,na,na,na,na,na,na,na
40.012969,-105.267212,"Boulder,CO",2022-11-07 18:00:00,31,1.9,58,9.2,14,31,30
na,na,na,na,na,na,na,na,na,na,na
na,na,na,na,na,na,na,na,na,na,na
na,na,na,na,na,na,na,na,na,na,na
37.8148,-122.28236,"Berkeley,CA",2022-11-07 18:00:00,27,2.3,69.5,3.8,27.2,na,9
na,na,na,na,na,na,na,na,na,na,na
40.55013,-122.38092,"Redding,CA",2022-11-07 18:00:00,27,na,80.2,na,27.2,na,5
39.7143,-105.1239,"Arvada,CO",2022-11-04 14:00:00,13,na,30,na,na,na,13
34.06653,-118.22676,"East Los Angeles,CA",2022-11-07 18:00:00,23,2.3,91,5.2,19.2,1,23
na,na,na,na,na,na,na,na,na,na,na
45.806357,-108.426551,"Billings,MT",2022-11-07 19:00:00,33,na,68,na,na,na,33
39.13876,-121.61872,"Yuba City,CA",2022-11-07 18:00:00,17,na,90,4.7,16.8,3,15
43.145021,-77.557608,"Rochester,MN",2022-11-07 21:00:00,28,3.1,63.5,2.9,18.4,na,28
na,na,na,na,na,na,na,na,na,na,na
36.5408,-82.5217,"Kingsport,TN",2022-11-07 21:00:00,38,na,60.6,na,na,na,38
46.8183,-92.0892,"Duluth,MN",2022-11-07 20:00:00,18,na,69.6,na,17.6,na,12
na,na,na,na,na,na,na,na,na,na,na
36.99958,-121.57466,"Gilroy,CA",2022-11-07 18:00:00,28,na,85,na,28.1,na,21
52.199575,0.12774,"Cambridge,MA",2022-05-13 09:00:00,30,na,61.7,5.1,25,11,30
na,na,na,na,na,na,na,na,na,na,na
na,na,na,na,na,na,na,na,na,na,na
41.658195,-91.503471,"Iowa City,IA",2022-11-07 19:00:00,31,na,59,na,na,na,31
na,na,na,na,na,na,na,na,na,na,na
39.76168,-121.84047,"Chico,CA",2022-11-07 18:00:00,26,2.3,92,2.9,26.4,3,21
na,na,na,na,na,na,na,na,na,na,na
44.76249,-91.41445,"Clearwater,FL",2022-11-07 21:00:00,19,na,68.5,na,na,10,19
na,na,na,na,na,na,na,na,na,na,na
na,na,na,na,na,na,na,na,na,na,na
39.047911,-94.450513,"Independence,MO",2022-11-07 20:00:00,10,2.3,36.7,10,na,na,10
40.662774119801,-111.90180620685,"West Jordan,UT",2022-11-07 18:00:00,41,0.7,74.6,19.5,16.8,na,41
27.965555555556,-82.230277777778,"Brandon,FL",2022-11-07 20:00:00,31,2.5,83.8,1,12.2,31,18
39.159372,-86.504747,"Bloomington,IN",2022-11-07 20:00:00,25,na,28,na,na,na,25
-33.673752071375,-70.953064737434,"El Monte,CA",2021-08-20 17:00:00,67,na,68,na,na,33,67
32.836602,-79.956983,"North Charleston,SC",2022-07-06 13:00:00,28,na,68.5,4.7,na,na,28
33.21701,-117.39616,"Carlsbad,CA",2022-11-07 18:00:00,21,na,90,500,20.8,6,9
45.55,-94.1333,"St. Cloud,MN",2022-11-07 20:00:00,17,na,69,na,24.1,na,17
na,na,na,na,na,na,na,na,na,na,na
36.81931,-119.71639,"Clovis,CA",2022-11-07 18:00:00,21,2.3,87,5.1,20.8,3,1
43.600699,-116.347853,"Meridian,ID",2022-11-07 19:00:00,19,3.4,61,21,11.2,53,19
na,na,na,na,na,na,na,na,na,na,na
18.0110768,-66.6140616,"Ponce,PR",na,-,na,91,na,na,na,na
39.77946,-105.005124,"Westminster,CO",2022-11-07 20:00:00,53,5.4,56,15.1,0.9,40,53
na,na,na,na,na,na,na,na,na,na,na
32.509789,-92.04605,"Monroe,LA",2022-11-04 08:00:00,20,na,93,na,20,na,na
43.098908,-75.22507,"Utica,NY",2022-11-07 21:00:00,33,na,64.5,na,na,na,33
na,na,na,na,na,na,na,na,na,na,na
na,na,na,na,na,na,na,na,na,na,na
43.443833,-80.503806,"Waterloo,IA",2022-11-07 21:00:00,14,na,65,3.8,13.6,na,9
48.054315,-122.171529,"Everett,WA",2022-11-07 20:00:00,50,na,97,na,na,na,50
na,na,na,na,na,na,na,na,na,na,na
na,na,na,na,na,na,na,na,na,na,na
33.859444,-118.200278,"Downey,CA",2022-11-07 18:00:00,26,na,89.6,25.2,na,na,26
na,na,na,na,na,na,na,na,na,na,na
42.626748,-71.3617,"Lowell,MA",2019-01-03 04:00:00,2,2,86.2,1.9,26.4,na,13
na,na,na,na,na,na,na,na,na,na,na
na,na,na,na,na,na,na,na,na,na,na
37.55652,-77.40027,"Richmond,CA",2022-11-07 20:00:00,89,0.1,42.6,6.4,10.6,42,89
na,na,na,na,na,na,na,na,na,na,na
na,na,na,na,na,na,na,na,na,na,na
44.063916,-121.312554,"Bend,OR",2022-11-07 18:00:00,23,na,88,na,na,na,23
43.315111,-79.802639,"Burlington,VT",2022-11-07 21:00:00,17,na,62,13,8,na,17
na,na,na,na,na,na,na,na,na,na,na
na,na,na,na,na,na,na,na,na,na,na
na,na,na,na,na,na,na,na,na,na,na
na,na,na,na,na,na,na,na,na,na,na
45.528501,-122.972398,"Hillsboro,OR",2022-11-07 18:00:00,20,na,99,na,na,na,20
na,na,na,na,na,na,na,na,na,na,na
30.356388888889,-81.635277777778,"Jacksonville,NC",2022-11-07 21:00:00,25,na,75.2,3.2,14.7,12,25
na,na,na,na,na,na,na,na,na,na,na
na,na,na,na,na,na,na,na,na,na,na
29.5830473,-95.0155437,"League City,TX",2022-11-07 19:00:00,23,na,92.7,2,na,na,23
44.76249,-91.41445,"Eau Claire,WI",2022-11-07 21:00:00,19,na,68.5,na,na,10,19
37.48822,-120.83592,"Turlock,CA",2022-11-07 18:00:00,25,na,54,4.7,24.8,9,9
na,na,na,na,na,na,na,na,na,na,na
na,na,na,na,na,na,na,na,na,na,na
na,na,na,na,na,na,na,na,na,na,na
26.053888888889,-80.256944444444,"Davie,FL",2022-11-07 21:00:00,35,1.9,88,8.3,11,19,35
37.76595,-122.39902,"Daly City,CA",2022-11-07 18:00:00,26,2.7,79,4.7,25.6,na,9
na,na,na,na,na,na,na,na,na,na,na
48.847911110984,10.096291667091,"Allen,TX",2022-11-08 03:00:00,29,na,93,6.9,11.4,13,29
na,na,na,na,na,na,na,na,na,na,na
na,na,na,na,na,na,na,na,na,na,na
33.8630221,-98.5717882,"Wichita Falls,TX",,-,na,50,na,na,na,na
14.6760413,121.04370029999995,"San Mateo,CA",,-,na,48,na,na,na,na
35.65188,-87.0096,"Columbia,MD",2022-11-07 20:00:00,21,na,96,na,na,na,21
na,na,na,na,na,na,na,na,na,na,na
na,na,na,na,na,na,na,na,na,na,na
37.79338,-121.24779,"Manteca,CA",2022-11-07 18:00:00,10,na,86,na,na,10,9
38.61374,-121.36801,"Arden-Arcade,CA",2022-11-07 18:00:00,25,na,73.5,3.8,0.1,na,25
32.789561,-116.944222,"El Cajon,CA",2022-11-07 18:00:00,18,2,87.6,na,18.4,4,8
34.18198,-118.36304,"Burbank,CA",2022-11-07 18:00:00,21,na,93,2,20.8,na,4
40.164576,-105.100856,"Longmont,CO",2022-11-07 20:00:00,42,5.1,73,15.6,14,29,42
47.498535,-122.278385,"Renton,WA",2022-11-07 18:00:00,30,na,82,na,na,na,30
na,na,na,na,na,na,na,na,na,na,na
41.731201,-111.837502,"Logan,UT",2022-11-07 19:00:00,19,1.6,32,13,19.2,na,15
na,na,na,na,na,na,na,na,na,na,na
38.35655,-121.94986,"Vacaville,CA",2022-11-07 18:00:00,26,na,85.8,na,26.4,na,25
55.945589,-3.182186,"Edinburg,TX",2022-11-08 00:00:00,26,6,81.5,1.2,25.7,8,21
na,na,na,na,na,na,na,na,na,na,na
47.663962,-117.25765,"Spokane Valley,WA",2022-11-07 20:00:00,59,na,88,na,na,34,59
na,na,na,na,na,na,na,na,na,na,na
43.7775,-91.2269,"La Crosse,WI",2022-11-07 21:00:00,23,na,64,na,na,na,23
43.464717,-112.046535,"Idaho Falls,ID",2022-11-07 19:00:00,5,na,88,na,na,na,5
42.7875235,-86.1089301,"Holland,MI",2022-11-07 21:00:00,30,na,74,na,8.8,na,30
38.07657,-78.50397,"Charlottesville,VA",2022-11-07 21:00:00,30,na,45,na,17.9,na,30
46.139443,-122.961944,"Longview,TX",2022-11-07 20:00:00,10,na,90,na,na,na,10
37.68268,-121.44238,"Tracy,CA",2022-11-07 18:00:00,26,na,57,1.9,26.4,6,9
na,na,na,na,na,na,na,na,na,na,na
30.2175,-92.051389,"Lafayette,CO",2022-11-07 20:00:00,36,na,88,na,6.4,11,36
na,na,na,na,na,na,na,na,na,na,na
na,na,na,na,na,na,na,na,na,na,na
na,na,na,na,na,na,na,na,na,na,na
45.470191,-122.816411,"Beaverton,OR",2022-11-07 18:00:00,10,na,95,na,na,na,10
42.77077,-71.102259,"Lawrence,KS",2022-11-07 21:00:00,34,2.3,38,1.1,28.9,na,34
46.8253,-100.7681,"Bismarck,ND",2022-11-07 19:00:00,49,1.2,67,2,16.8,22,49
40.33950492678,-111.71347993778,"Orem,UT",2022-11-07 19:00:00,34,4,48,14.9,11.2,34,31
39.472436,-84.394952,"Middletown,OH",2022-11-06 13:00:00,-,na,33,na,na,na,na
na,na,na,na,na,na,na,na,na,na,na
13.70630556,-89.20011667,"San Marcos,CA",2022-11-07 20:00:00,46,na,96.2,na,na,na,46
40.597988305117,-111.89417474947,"Sandy,UT",2022-11-07 18:00:00,27,0.7,42.5,4.7,25.6,na,27
47.2656,-122.385,"Federal Way,WA",2022-11-07 20:00:00,9,na,94.3,na,na,na,9
na,na,na,na,na,na,na,na,na,na,na
34.51096,-117.32555,"Hesperia,CA",2022-11-07 18:00:00,19,na,63,3.8,19.2,9,9
42.065119,-71.012686,"Brockton,MA",2022-11-07 21:00:00,32,2.3,29.2,1,32,na,25
33.859444,-118.200278,"Compton,CA",2022-11-07 18:00:00,26,na,89.6,25.2,na,na,26
27.864166666667,-82.384166666667,"Riverview,FL",2022-11-07 20:00:00,46,2.5,79,1,13,19,46
39.960884,-85.939546,"Fishers,IN",2022-11-07 21:00:00,34,na,49,na,na,na,34
na,na,na,na,na,na,na,na,na,na,na
na,na,na,na,na,na,na,na,na,na,na
na,na,na,na,na,na,na,na,na,na,na
na,na,na,na,na,na,na,na,na,na,na
26.053888888889,-80.256944444444,"Plantation,FL",2022-11-07 21:00:00,35,1.9,88,8.3,11,19,35
na,na,na,na,na,na,na,na,na,na,na
42.325184,-71.05608,"Quincy,MA",2022-11-07 21:00:00,30,3.4,33,6.5,30.4,na,17
50.82881,-1.068583,"Portsmouth,VA",2022-11-08 02:00:00,42,na,83,1,28.7,na,42
34.030833,-117.61722,"Chino,CA",2022-11-07 18:00:00,17,na,93,20.4,na,na,17
42.474671,-70.971358,"Lynn,MA",2022-11-07 21:00:00,32,2.3,35.5,1.1,32,na,13
35.612801,-97.472198,"Edmond,OK",2022-11-07 20:00:00,50,4.5,82.5,5.6,16,22,50
36.31572,-119.64323,"Hanford,CA",2022-11-07 18:00:00,21,na,87,6.5,20.8,8,13
42.3222599,-83.1763145,"Dearborn,MI",2022-11-07 21:00:00,39,na,48.6,na,na,na,39
na,na,na,na,na,na,na,na,na,na,na
na,na,na,na,na,na,na,na,na,na,na
39.42227,-75.0252,"Vineland,NJ",2022-11-07 21:00:00,15,na,76,26,9.6,na,15
43.770585907976,11.271415330415,"Florence,SC",2022-11-06 23:00:00,42,0.1,98,34.8,na,20,42
50.82881,-1.068583,"Portsmouth,NH",2022-11-08 02:00:00,42,na,83,1,28.7,na,42
na,na,na,na,na,na,na,na,na,na,na
34.632999,-98.428802,"Lawton,OK",2022-11-07 20:00:00,49,na,100,na,12.1,21,49
47.600863,-122.148397,"Kirkland,WA",2022-11-07 20:00:00,6,na,89,na,na,na,6
46.842297,-114.020549,"Missoula,MT",2022-11-07 19:00:00,18,na,76.2,na,17.6,10,4
47.38614,-122.23195,"Auburn,AL",2022-11-07 20:00:00,42,na,89.5,na,na,na,42
44.087397,-103.273777,"Rapid City,SD",2022-11-07 14:00:00,108,na,26,na,na,108,38
39.4861,-87.4014,"Terre Haute,IN",2022-11-07 20:00:00,21,na,44,na,19.2,na,21
na,na,na,na,na,na,na,na,na,na,na
na,na,na,na,na,na,na,na,na,na,na
39.0217,-84.4744,"Mount Pleasant,SC",2022-11-07 21:00:00,24,na,33,na,1.6,na,24
33.859444,-118.200278,"Carson,CA",2022-11-07 18:00:00,26,na,89.6,25.2,na,na,26
30.3503017,-95.4251278,"Conroe,TX",2022-11-07 21:00:00,18,na,88,0.8,18.4,na,50
na,na,na,na,na,na,na,na,na,na,na
37.6875,-121.7842,"Livermore,CA",2022-11-07 18:00:00,26,na,62,2.3,25.6,na,9
39.77946,-105.005124,"Westminster,CA",2022-11-07 20:00:00,53,5.4,56,15.1,0.9,40,53
35.151588,-89.85022,"Germantown,MD",2022-11-07 20:00:00,53,na,93,na,12.8,na,53
na,na,na,na,na,na,na,na,na,na,na
na,na,na,na,na,na,na,na,na,na,na
41.683279,-71.169171,"Fall River,MA",2022-11-07 21:00:00,31,0.1,37,3.8,31.2,na,13
42.642253,-73.754576,"Albany,GA",2022-11-07 21:00:00,18,2.3,56,na,2,na,18
25.794722222222,-80.215555555556,"Miami Beach,FL",2022-11-07 20:00:00,34,1.9,88,na,13,19,34
na,na,na,na,na,na,na,na,na,na,na
37.74306,-122.16994,"San Leandro,CA",2022-11-07 18:00:00,27,2.5,77.4,3.8,27.2,na,17
na,na,na,na,na,na,na,na,na,na,na
30.439722222222,-84.346388888889,"Newton,MA",2022-11-07 20:00:00,45,1,60,na,10.2,na,45
na,na,na,na,na,na,na,na,na,na,na
38.74643,-121.26498,"Citrus Heights,CA",2022-11-07 18:00:00,24,na,85.5,5.8,24.1,8,21
40.8114,-77.8769,"State College,PA",2022-11-07 20:00:00,32,na,32,1,32,na,12
na,na,na,na,na,na,na,na,na,na,na
39.8669,-88.9256,"Decatur,IL",2022-11-07 20:00:00,32,na,65,na,14.5,na,32
32.329111,-90.182722,"Jackson,MI",2022-11-07 20:00:00,45,1.2,84.5,na,14.5,17,45
26.601944444444,-81.877777777778,"Fort Myers,FL",2022-09-28 08:00:00,11,na,88,na,10.6,15,21
na,na,na,na,na,na,na,na,na,na,na
41.578603,-87.557392,"Dalton,GA",2022-11-07 20:00:00,30,na,70,na,na,na,30
na,na,na,na,na,na,na,na,na,na,na
na,na,na,na,na,na,na,na,na,na,na
41.864329,-87.748826,"Hawthorne,CA",2022-11-07 20:00:00,26,na,69,na,na,na,26
40.125557,-85.652222,"Anderson,IN",2022-11-07 21:00:00,36,na,36,na,20,na,36
37.48293,-122.20348,"Redwood City,CA",2022-11-07 18:00:00,28,1.7,76,1.9,28.1,na,5
33.3864,-86.8167,"Hoover,AL",,-,na,91.3,na,na,na,na
na,na,na,na,na,na,na,na,na,na,na
38.31097,-122.29616,"Napa,CA",,-,na,58,na,na,na,na
na,na,na,na,na,na,na,na,na,na,na
na,na,na,na,na,na,na,na,na,na,na
na,na,na,na,na,na,na,na,na,na,na
39.159372,-86.504747,"Bloomington,MN",2022-11-07 20:00:00,25,na,28,na,na,na,25
na,na,na,na,na,na,na,na,na,na,na
na,na,na,na,na,na,na,na,na,na,na
26.2262097,-98.291069,"Mission,TX",2022-11-07 21:00:00,19,na,84,na,19.2,na,25
37.34849,-121.89494,"Milpitas,CA",2022-11-07 18:00:00,18,2.6,73,12.1,18.4,na,9
42.642253,-73.754576,"Troy,MI",2022-11-07 21:00:00,18,2.3,56,na,2,na,18
36.95326,-120.03419,"Madera,CA",2022-11-07 18:00:00,20,na,87,na,20,5,9
na,na,na,na,na,na,na,na,na,na,na
na,na,na,na,na,na,na,na,na,na,na
33.483611111111,-112.1425,"Alhambra,CA",2022-11-07 19:00:00,39,12.3,51.5,36.2,17.6,39,28
40.002734,-82.994404,"Franklin,TN",2020-05-25 10:00:00,-,na,56.3,3.8,na,na,na
-37.8073959,144.97,"Melbourne,FL",2022-11-08 13:00:00,49,0.7,41.9,3.8,14.5,11,49
42.9708634,-82.4249142,"Port Huron,MI",2022-11-07 21:00:00,27,na,64,na,na,na,27
37.256069,-93.299692,"Springfield,OH",2022-11-07 20:00:00,38,na,58,na,31.2,18,38
na,na,na,na,na,na,na,na,na,na,na
na,na,na,na,na,na,na,na,na,na,na
na,na,na,na,na,na,na,na,na,na,na
na,na,na,na,na,na,na,na,na,na,na
33.83061,-117.9385,"Buena Park,CA",2022-11-07 18:00:00,0,4.5,95,12.3,0.1,1,3
37.70122,-121.90302,"Pleasanton,CA",2022-11-07 18:00:00,9,2.9,73,2.8,na,na,9
na,na,na,na,na,na,na,na,na,na,na
30.0584604,-95.1897514,"Atascocita,TX",2016-10-30 00:00:00,-,na,92.3,na,11.2,na,na
na,na,na,na,na,na,na,na,na,na,na
47.38614,-122.23195,"Auburn,WA",2022-11-07 20:00:00,42,na,89.5,na,na,na,42
41.807523,-71.41392,"Cranston,RI",2022-11-07 21:00:00,5,na,28.5,na,na,na,5
42.3584308,-71.0597732,"Somerville,MA",2022-11-07 21:00:00,30,3.4,30,6.5,30.4,na,17
38.68329,-121.16444,"Folsom,CA",2022-11-07 18:00:00,26,na,71,3.8,25.6,na,na
36.1797,-94.1167,"Springdale,AR",2022-11-07 20:00:00,36,na,69.5,na,22.4,na,36
na,na,na,na,na,na,na,na,na,na,na
52.294884,-1.542911,"Warwick,RI",2022-11-08 02:00:00,35,na,89,0.5,35,10,25
41.864329,-87.748826,"Cicero,IL",2022-11-07 20:00:00,26,na,69,na,na,na,26
na,na,na,na,na,na,na,na,na,na,na
40.72102,-74.1928,"Newark,OH",2022-09-26 06:00:00,26,1.2,92.5,15.8,6.4,na,26
40.7127837,-74.0059413,"Williamsburg,VA",2022-11-07 21:00:00,18,4.8,21.5,16.6,98.1,na,18
45.013611,-93.272049,"Brooklyn Park,MN",2022-11-07 20:00:00,8,na,64,na,na,8,na
31.322779,-89.287498,"Hattiesburg,MS",2022-11-07 20:00:00,47,na,81,na,na,na,47
38.8577,-77.05922,"Alexandria,LA",2022-11-07 21:00:00,21,0.1,22,1.9,15.9,11,21
42.77077,-71.102259,"Lawrence,MA",2022-11-07 21:00:00,34,2.3,38,1.1,28.9,na,34
43.770585907976,11.271415330415,"Florence,AL",2022-11-06 23:00:00,42,0.1,98,34.8,na,20,42
30.848056,-83.294444,"Valdosta,GA",,-,na,85,na,na,na,na
50.37167,-4.142361,"Plymouth,MN",2022-11-08 02:00:00,57,na,97.2,1.4,34.3,31,57
na,na,na,na,na,na,na,na,na,na,na
5.384388,100.3896169,"Georgetown,TX",2022-11-08 10:00:00,41,na,78,na,na,na,na
41.18222,-104.778336,"Cheyenne,WY",2022-11-07 19:00:00,110,1.2,75,5.6,20.8,110,50
30.4831681,-97.8723005,"Cedar Park,TX",2022-11-07 20:00:00,9,na,89.3,na,8.8,na,na
na,na,na,na,na,na,na,na,na,na,na
40.481349,-86.109718,"Kokomo,IN",2022-11-07 20:00:00,27,na,59.5,na,21.6,na,27
na,na,na,na,na,na,na,na,na,na,na
39.7143,-105.1239,"Lakewood,CA",2022-11-04 14:00:00,13,na,30,na,na,na,13
na,na,na,na,na,na,na,na,na,na,na
39.741667,-94.858333,"St. Joseph,MO",2022-11-07 20:00:00,26,na,36,na,na,26,5
na,na,na,na,na,na,na,na,na,na,na
na,na,na,na,na,na,na,na,na,na,na
na,na,na,na,na,na,na,na,na,na,na
26.2262097,-98.291069,"Alton,IL",2022-11-07 21:00:00,19,na,84,na,19.2,na,25
na,na,na,na,na,na,na,na,na,na,na
26.593888888889,-80.058611111111,"Boynton Beach,FL",2022-11-07 20:00:00,40,na,73,na,15.1,23,40
na,na,na,na,na,na,na,na,na,na,na
40.125557,-85.652222,"Anderson,SC",2022-11-07 21:00:00,36,na,36,na,20,na,36
28.090277777778,-82.700833333333,"Jonesboro,AR",2022-11-07 20:00:00,30,2.5,83,1,13.9,na,30
40.33733,-76.383446,"Lebanon,PA",2022-11-07 21:00:00,30,na,33,8.4,29.6,7,12
44.792419,10.330985,"Parma,OH",2022-11-06 23:00:00,50,na,55.6,19.2,11.8,18,50
na,na,na,na,na,na,na,na,na,na,na
37.7064,-85.8517,"Elizabethtown,KY",2022-11-07 21:00:00,21,na,33,na,21.6,na,21
33.436111,-94.07778,"Texarkana,TX",2022-11-07 19:00:00,30,na,90,na,na,na,30
37.793635,-122.263356,"Alameda,CA",2022-11-07 18:00:00,21,3.4,69.5,11.2,na,na,21
na,na,na,na,na,na,na,na,na,na,na
na,na,na,na,na,na,na,na,na,na,na
36.03179,-119.05505,"Porterville,CA",2022-11-07 18:00:00,24,na,87,na,24.1,na,9
29.7706975,-95.0312316,"Baytown,TX",2022-11-07 19:00:00,33,na,91.8,na,na,na,33
34.10367,-117.62906,"Upland,CA",2022-11-07 18:00:00,24,1.6,84,6.5,0.1,4,24
38.53455,-121.7734,"Davis,CA",2022-11-07 18:00:00,23,na,71,3,23.3,na,5
na,na,na,na,na,na,na,na,na,na,na
40.597988305117,-111.89417474947,"South Jordan,UT",2022-11-07 18:00:00,27,0.7,42.5,4.7,25.6,na,27
40.33950492678,-111.71347993778,"Battle Creek,MI",2022-11-07 19:00:00,34,4,48,14.9,11.2,34,31
33.859444,-118.200278,"Bellflower,CA",2022-11-07 18:00:00,26,na,89.6,25.2,na,na,26
13.70630556,-89.20011667,"San Marcos,TX",2022-11-07 20:00:00,46,na,96.2,na,na,na,46
37.70122,-121.90302,"San Ramon,CA",2022-11-07 18:00:00,9,2.9,73,2.8,na,na,9
na,na,na,na,na,na,na,na,na,na,na
40.6281,-75.3411,"Bethlehem,PA",2022-11-07 21:00:00,14,na,34,2.8,25.6,8,14
42.9633599,-85.6680863,"Wyoming,MI",2022-11-07 21:00:00,48,4.2,69,11.2,9.6,17,48
na,na,na,na,na,na,na,na,na,na,na
41.594427,-87.495044,"Hammond,IN",2022-11-07 20:00:00,28,na,70,na,na,na,28
na,na,na,na,na,na,na,na,na,na,na
na,na,na,na,na,na,na,na,na,na,na
na,na,na,na,na,na,na,na,na,na,na
42.0603,-87.8631,"Wheeling,WV",2022-11-07 20:00:00,23,na,68,na,17.6,na,23
na,na,na,na,na,na,na,na,na,na,na
na,na,na,na,na,na,na,na,na,na,na
38.61374,-121.36801,"Rancho Cordova,CA",2022-11-07 18:00:00,25,na,73.5,3.8,0.1,na,25
na,na,na,na,na,na,na,na,na,na,na
41.6067,-87.3047,"Gary,IN",2022-11-07 19:00:00,15,na,75,6.2,35.2,5,15
40.515,-78.3889,"Altoona,PA",2022-11-07 21:00:00,13,na,42,na,32,na,13
45.30278678,9.49528589,"Lodi,CA",2022-11-05 23:00:00,61,na,88,22.4,19.1,16,61
na,na,na,na,na,na,na,na,na,na,na
41.7714,-88.1522,"Bolingbrook,IL",2022-11-07 20:00:00,56,na,69,na,na,na,56
na,na,na,na,na,na,na,na,na,na,na
36.16396,-115.11393,"Winchester,VA",2021-05-18 05:00:00,33,0.1,30,7.7,7.4,33,26
na,na,na,na,na,na,na,na,na,na,na
na,na,na,na,na,na,na,na,na,na,na
