aqi_date_loc,time_updated,o3,pm10,pm25
"3,Lakeland,GA",2022-11-07 20:00:00,13,4,12
"4,Lakeland,GA",2022-11-07 20:00:00,14,4,14
"5,Lakeland,GA",2022-11-07 20:00:00,14,14,39
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
"1,Dundee,OR",2022-11-03 09:00:00,25,10,24
"2,Dundee,OR",2022-11-03 09:00:00,25,9,23
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
"1,Marysville,KS",2022-11-07 23:00:00,8,3,8
"2,Marysville,KS",2022-11-07 23:00:00,4,10,30
"3,Marysville,KS",2022-11-07 23:00:00,4,12,40
"4,Marysville,KS",2022-11-07 23:00:00,5,9,28
"5,Marysville,KS",2022-11-07 23:00:00,4,7,22
na,na,na,na,na
na,na,na,na,na
"1,Baldwyn,MS",2022-11-07 23:00:00,9,23,34
"2,Baldwyn,MS",2022-11-07 23:00:00,5,39,74
"3,Baldwyn,MS",2022-11-07 23:00:00,7,34,54
"4,Baldwyn,MS",2022-11-07 23:00:00,12,7,20
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
"1,Somerville,TN",2022-11-08 00:00:00,9,7,21
"2,Somerville,TN",2022-11-08 00:00:00,11,14,35
"3,Somerville,TN",2022-11-08 00:00:00,9,17,36
"4,Somerville,TN",2022-11-08 00:00:00,12,4,12
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
"1,Denver,NC",2022-11-07 22:00:00,10,10,21
"2,Denver,NC",2022-11-07 22:00:00,6,13,37
"3,Denver,NC",2022-11-07 22:00:00,4,9,27
"4,Denver,NC",2022-11-07 22:00:00,3,17,53
"5,Denver,NC",2022-11-07 22:00:00,12,7,20
"1,Livingston,AL",2022-11-08 04:00:00,29,7,16
"2,Livingston,AL",2022-11-08 04:00:00,31,9,17
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
"1,Newburgh,IN",2022-11-07 23:00:00,12,2,4
"2,Newburgh,IN",2022-11-07 23:00:00,8,12,30
"3,Newburgh,IN",2022-11-07 23:00:00,10,14,35
"4,Newburgh,IN",2022-11-07 23:00:00,8,14,31
"5,Newburgh,IN",2022-11-07 23:00:00,10,2,7
na,na,na,na,na
na,na,na,na,na
"1,North Shore,VA",2022-11-08 19:00:00,6,3,9
"2,North Shore,VA",2022-11-08 19:00:00,7,5,8
"3,North Shore,VA",2022-11-08 19:00:00,8,5,13
"4,North Shore,VA",2022-11-08 19:00:00,6,4,9
"5,North Shore,VA",2022-11-08 19:00:00,7,7,14
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
"1,Grangeville,ID",2021-02-22 09:00:00,40,11,42
"2,Grangeville,ID",2021-02-22 09:00:00,40,5,16
"3,Grangeville,ID",2021-02-22 09:00:00,39,8,22
"4,Grangeville,ID",2021-02-22 09:00:00,35,4,10
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
"1,Uniontown,OH",2021-09-29 07:00:00,9,5,14
"2,Uniontown,OH",2021-09-29 07:00:00,7,5,18
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
"1,Verona,MS",2022-11-08 05:00:00,19,9,32
"2,Verona,MS",2022-11-08 05:00:00,16,11,41
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
"1,Norris,TN",2022-11-07 23:00:00,7,14,36
"2,Norris,TN",2022-11-07 23:00:00,3,35,80
"3,Norris,TN",2022-11-07 23:00:00,6,24,56
"4,Norris,TN",2022-11-07 23:00:00,12,3,6
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
"1,West Orange,TX",2022-09-26 06:00:00,8,9,23
"2,West Orange,TX",2022-09-26 06:00:00,5,5,12
"3,West Orange,TX",2022-09-26 06:00:00,9,3,5
"4,West Orange,TX",2022-09-26 06:00:00,7,7,17
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
"1,Fairfield,TX",2022-11-08 00:00:00,13,5,11
"2,Fairfield,TX",2022-11-08 00:00:00,8,17,39
"3,Fairfield,TX",2022-11-08 00:00:00,7,24,48
"4,Fairfield,TX",2022-11-08 00:00:00,13,3,10
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
"1,Springdale,MD",2022-11-07 23:00:00,9,10,37
"2,Springdale,MD",2022-11-07 23:00:00,11,12,44
"3,Springdale,MD",2022-11-07 23:00:00,16,7,26
"4,Springdale,MD",2022-11-07 23:00:00,14,2,7
"5,Springdale,MD",2022-11-07 23:00:00,16,1,3
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
"1,Bamberg,SC",2022-11-08 06:00:00,17,9,32
"2,Bamberg,SC",2022-11-08 06:00:00,18,11,36
"3,Bamberg,SC",2022-11-08 06:00:00,12,15,50
"1,Athens,PA",2022-11-08 07:00:00,16,22,60
"2,Athens,PA",2022-11-08 07:00:00,15,23,61
"3,Athens,PA",2022-11-08 07:00:00,9,23,63
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
"1,Glenville,WV",2022-11-08 00:00:00,9,6,18
"2,Glenville,WV",2022-11-08 00:00:00,12,10,29
"3,Glenville,WV",2022-11-08 00:00:00,8,8,23
"4,Glenville,WV",2022-11-08 00:00:00,10,4,11
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
"1,Superior,AZ",2022-11-07 23:00:00,12,2,4
"2,Superior,AZ",2022-11-07 23:00:00,7,6,20
"3,Superior,AZ",2022-11-07 23:00:00,10,2,5
"4,Superior,AZ",2022-11-07 23:00:00,12,2,4
"5,Superior,AZ",2022-11-07 23:00:00,14,1,3
"1,Malabar,FL",2022-11-07 14:00:00,17,46,135
"2,Malabar,FL",2022-11-07 14:00:00,10,46,138
"3,Malabar,FL",2022-11-07 14:00:00,8,46,138
"4,Malabar,FL",2022-11-07 14:00:00,9,46,127
"5,Malabar,FL",2022-11-07 14:00:00,15,30,95
"6,Malabar,FL",2022-11-07 14:00:00,na,30,97
"1,Georgetown,IL",2022-11-08 12:00:00,3,19,61
"2,Georgetown,IL",2022-11-08 12:00:00,3,18,63
"3,Georgetown,IL",2022-11-08 12:00:00,2,15,56
"4,Georgetown,IL",2022-11-08 12:00:00,6,9,38
"5,Georgetown,IL",2022-11-08 12:00:00,2,10,41
"6,Georgetown,IL",2022-11-08 12:00:00,na,9,39
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
"1,Sparta,GA",2022-11-08 08:00:00,20,19,58
"2,Sparta,GA",2022-11-08 08:00:00,20,16,53
"3,Sparta,GA",2022-11-08 08:00:00,17,16,56
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
"1,Jackson,MN",2022-11-07 23:00:00,6,10,35
"2,Jackson,MN",2022-11-07 23:00:00,11,9,30
"3,Jackson,MN",2022-11-07 23:00:00,8,12,28
"4,Jackson,MN",2022-11-07 23:00:00,10,14,45
"5,Jackson,MN",2022-11-07 23:00:00,14,2,6
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
"1,Frisco,CO",2022-11-07 21:00:00,10,5,10
"2,Frisco,CO",2022-11-07 21:00:00,4,18,44
"3,Frisco,CO",2022-11-07 21:00:00,3,30,76
"4,Frisco,CO",2022-11-07 21:00:00,3,28,67
"5,Frisco,CO",2022-11-07 21:00:00,6,21,52
na,na,na,na,na
na,na,na,na,na
"1,Union City,PA",2022-11-07 23:00:00,8,7,17
"2,Union City,PA",2022-11-07 23:00:00,6,37,79
"3,Union City,PA",2022-11-07 23:00:00,2,49,105
"4,Union City,PA",2022-11-07 23:00:00,5,40,82
"5,Union City,PA",2022-11-07 23:00:00,10,6,16
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
"1,Madison,OH",2022-11-07 23:00:00,9,5,15
"2,Madison,OH",2022-11-07 23:00:00,12,12,45
"3,Madison,OH",2022-11-07 23:00:00,13,12,47
"4,Madison,OH",2022-11-07 23:00:00,13,4,13
"5,Madison,OH",2022-11-07 23:00:00,13,1,3
na,na,na,na,na
na,na,na,na,na
"1,Williamsburg,IA",2022-11-07 23:00:00,8,7,17
"2,Williamsburg,IA",2022-11-07 23:00:00,6,37,79
"3,Williamsburg,IA",2022-11-07 23:00:00,2,49,105
"4,Williamsburg,IA",2022-11-07 23:00:00,5,40,82
"5,Williamsburg,IA",2022-11-07 23:00:00,10,6,16
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
"1,Cadiz,OH",2022-11-08 06:00:00,23,6,20
"2,Cadiz,OH",2022-11-08 06:00:00,16,13,42
"3,Cadiz,OH",2022-11-08 06:00:00,19,17,48
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
"1,Newton,MS",2022-11-07 20:00:00,14,10,27
"2,Newton,MS",2022-11-07 20:00:00,16,7,15
"3,Newton,MS",2022-11-07 20:00:00,15,6,9
"4,Newton,MS",2022-11-07 20:00:00,8,3,7
"5,Newton,MS",2022-11-07 20:00:00,11,9,30
"1,Delta,OH",2022-11-07 21:00:00,7,7,13
"2,Delta,OH",2022-11-07 21:00:00,3,24,50
"3,Delta,OH",2022-11-07 21:00:00,2,21,45
"4,Delta,OH",2022-11-07 21:00:00,2,23,48
"5,Delta,OH",2022-11-07 21:00:00,2,19,40
"1,Liberty,SC",2022-11-07 23:00:00,10,8,29
"2,Liberty,SC",2022-11-07 23:00:00,10,11,41
"3,Liberty,SC",2022-11-07 23:00:00,12,7,29
"4,Liberty,SC",2022-11-07 23:00:00,14,1,3
"5,Liberty,SC",2022-11-07 23:00:00,15,2,6
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
"1,Homestead,PA",2022-11-07 23:00:00,17,16,22
"2,Homestead,PA",2022-11-07 23:00:00,15,5,19
"3,Homestead,PA",2022-11-07 23:00:00,16,6,14
"4,Homestead,PA",2022-11-07 23:00:00,13,12,35
"5,Homestead,PA",2022-11-07 23:00:00,11,8,20
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
"1,Lebanon,VA",2022-11-07 23:00:00,7,11,27
"2,Lebanon,VA",2022-11-07 23:00:00,7,23,54
"3,Lebanon,VA",2022-11-07 23:00:00,10,12,23
"4,Lebanon,VA",2022-11-07 23:00:00,10,2,6
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
"1,Pleasant Valley,WV",2022-11-07 21:00:00,13,3,5
"2,Pleasant Valley,WV",2022-11-07 21:00:00,6,7,14
"3,Pleasant Valley,WV",2022-11-07 21:00:00,4,14,36
"4,Pleasant Valley,WV",2022-11-07 21:00:00,7,11,32
"5,Pleasant Valley,WV",2022-11-07 21:00:00,7,21,65
na,na,na,na,na
na,na,na,na,na
"1,Granville,WV",2022-11-08 15:00:00,4,11,26
"2,Granville,WV",2022-11-08 15:00:00,6,6,11
"3,Granville,WV",2022-11-08 15:00:00,8,12,35
"4,Granville,WV",2022-11-08 15:00:00,7,18,51
"5,Granville,WV",2022-11-08 15:00:00,8,30,81
na,na,na,na,na
"1,Burlington,CO",2022-11-08 00:00:00,10,6,12
"2,Burlington,CO",2022-11-08 00:00:00,11,8,23
"3,Burlington,CO",2022-11-08 00:00:00,6,13,35
"4,Burlington,CO",2022-11-08 00:00:00,10,5,14
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
"1,Centerville,PA",2022-11-07 22:00:00,10,6,16
"2,Centerville,PA",2022-11-07 22:00:00,10,5,12
"3,Centerville,PA",2022-11-07 22:00:00,10,8,21
"4,Centerville,PA",2022-11-07 22:00:00,7,17,54
"5,Centerville,PA",2022-11-07 22:00:00,9,26,77
na,na,na,na,na
na,na,na,na,na
"1,Petersburg,AK",2020-05-27 14:00:00,25,7,21
"2,Petersburg,AK",2020-05-27 14:00:00,23,7,23
na,na,na,na,na
"1,Denmark,SC",2022-11-08 05:00:00,16,14,37
"2,Denmark,SC",2022-11-08 05:00:00,15,16,46
na,na,na,na,na
na,na,na,na,na
"1,Hamburg,NJ",2022-11-08 06:00:00,17,10,32
"2,Hamburg,NJ",2022-11-08 06:00:00,15,16,47
"3,Hamburg,NJ",2022-11-08 06:00:00,13,20,61
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
"1,Greenwood,LA",2022-11-07 23:00:00,9,8,28
"2,Greenwood,LA",2022-11-07 23:00:00,10,10,39
"3,Greenwood,LA",2022-11-07 23:00:00,12,7,27
"4,Greenwood,LA",2022-11-07 23:00:00,14,1,3
"5,Greenwood,LA",2022-11-07 23:00:00,16,2,6
na,na,na,na,na
"1,Rochester,WA",2022-11-07 23:00:00,10,4,13
"2,Rochester,WA",2022-11-07 23:00:00,13,3,9
"3,Rochester,WA",2022-11-07 23:00:00,15,8,25
"4,Rochester,WA",2022-11-07 23:00:00,12,7,20
"5,Rochester,WA",2022-11-07 23:00:00,8,3,12
"1,Cleveland,OK",2022-11-08 00:00:00,9,6,18
"2,Cleveland,OK",2022-11-08 00:00:00,12,10,29
"3,Cleveland,OK",2022-11-08 00:00:00,8,8,23
"4,Cleveland,OK",2022-11-08 00:00:00,10,4,11
na,na,na,na,na
na,na,na,na,na
"1,Oakland,FL",2022-11-07 21:00:00,10,5,10
"2,Oakland,FL",2022-11-07 21:00:00,4,23,51
"3,Oakland,FL",2022-11-07 21:00:00,3,38,87
"4,Oakland,FL",2022-11-07 21:00:00,3,26,65
"5,Oakland,FL",2022-11-07 21:00:00,5,21,54
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
"1,Abingdon,IL",2022-11-08 05:00:00,26,9,21
"2,Abingdon,IL",2022-11-08 05:00:00,26,9,23
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
"1,Olney,TX",2022-11-08 00:00:00,7,13,35
"2,Olney,TX",2022-11-08 00:00:00,3,27,63
"3,Olney,TX",2022-11-08 00:00:00,8,11,25
"4,Olney,TX",2022-11-08 00:00:00,9,2,6
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
"1,Lodi,WI",2022-11-06 23:00:00,12,26,82
"2,Lodi,WI",2022-11-06 23:00:00,10,26,81
na,na,na,na,na
"1,Buffalo,MO",2022-11-07 23:00:00,11,3,6
"2,Buffalo,MO",2022-11-07 23:00:00,11,4,12
"3,Buffalo,MO",2022-11-07 23:00:00,14,5,17
"4,Buffalo,MO",2022-11-07 23:00:00,11,6,18
"5,Buffalo,MO",2022-11-07 23:00:00,8,5,18
"1,Cadiz,KY",2022-11-08 06:00:00,23,6,20
"2,Cadiz,KY",2022-11-08 06:00:00,16,13,42
"3,Cadiz,KY",2022-11-08 06:00:00,19,17,48
na,na,na,na,na
na,na,na,na,na
"1,Warsaw,NC",2022-11-08 06:00:00,11,32,92
"2,Warsaw,NC",2022-11-08 06:00:00,9,28,80
"3,Warsaw,NC",2022-11-08 06:00:00,11,21,61
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
"1,Watertown,FL",2022-11-07 15:00:00,12,4,16
"2,Watertown,FL",2022-11-07 15:00:00,8,4,13
"3,Watertown,FL",2022-11-07 15:00:00,8,2,6
"4,Watertown,FL",2022-11-07 15:00:00,13,1,3
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
"1,Cleveland,FL",2022-11-08 00:00:00,9,6,18
"2,Cleveland,FL",2022-11-08 00:00:00,12,10,29
"3,Cleveland,FL",2022-11-08 00:00:00,8,8,23
"4,Cleveland,FL",2022-11-08 00:00:00,10,4,11
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
"1,Clarksville,TX",2022-11-07 23:00:00,13,9,30
"2,Clarksville,TX",2022-11-07 23:00:00,8,12,44
"3,Clarksville,TX",2022-11-07 23:00:00,11,8,22
"4,Clarksville,TX",2022-11-07 23:00:00,8,9,28
"5,Clarksville,TX",2022-11-07 23:00:00,14,1,3
na,na,na,na,na
"1,Jefferson,OH",2022-11-08 00:00:00,6,10,35
"2,Jefferson,OH",2022-11-08 00:00:00,8,12,43
"3,Jefferson,OH",2022-11-08 00:00:00,4,10,29
"4,Jefferson,OH",2022-11-08 00:00:00,12,2,6
na,na,na,na,na
"1,Savanna,IL",2022-11-07 23:00:00,15,9,13
"2,Savanna,IL",2022-11-07 23:00:00,16,7,17
"3,Savanna,IL",2022-11-07 23:00:00,13,10,24
"4,Savanna,IL",2022-11-07 23:00:00,9,6,21
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
"1,Bethany,MO",2022-11-07 21:00:00,9,4,9
"2,Bethany,MO",2022-11-07 21:00:00,3,19,51
"3,Bethany,MO",2022-11-07 21:00:00,1,30,83
"4,Bethany,MO",2022-11-07 21:00:00,5,16,51
"5,Bethany,MO",2022-11-07 21:00:00,7,16,51
na,na,na,na,na
"1,Dyer,TN",2022-11-07 23:00:00,8,5,14
"2,Dyer,TN",2022-11-07 23:00:00,9,10,34
"3,Dyer,TN",2022-11-07 23:00:00,15,15,52
"4,Dyer,TN",2022-11-07 23:00:00,12,7,21
"5,Dyer,TN",2022-11-07 23:00:00,12,2,3
"1,Monterey,TN",2022-11-07 22:00:00,6,9,26
"2,Monterey,TN",2022-11-07 22:00:00,7,10,28
"3,Monterey,TN",2022-11-07 22:00:00,4,29,67
"4,Monterey,TN",2022-11-07 22:00:00,4,36,84
"5,Monterey,TN",2022-11-07 22:00:00,10,7,20
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
"1,Montgomery,MN",2022-11-07 23:00:00,11,9,32
"2,Montgomery,MN",2022-11-07 23:00:00,15,8,17
"3,Montgomery,MN",2022-11-07 23:00:00,14,8,14
"4,Montgomery,MN",2022-11-07 23:00:00,9,5,14
"5,Montgomery,MN",2022-11-07 23:00:00,10,8,26
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
"1,Fayetteville,PA",2022-11-07 23:00:00,14,7,10
"2,Fayetteville,PA",2022-11-07 23:00:00,15,11,15
"3,Fayetteville,PA",2022-11-07 23:00:00,13,4,13
"4,Fayetteville,PA",2022-11-07 23:00:00,10,3,9
"1,Sherwood,WI",2022-11-07 23:00:00,8,13,48
"2,Sherwood,WI",2022-11-07 23:00:00,9,13,48
"3,Sherwood,WI",2022-11-07 23:00:00,12,13,41
"4,Sherwood,WI",2022-11-07 23:00:00,8,10,28
"5,Sherwood,WI",2022-11-07 23:00:00,16,2,3
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
"1,Greenfield,MN",2022-11-07 23:00:00,11,3,8
"2,Greenfield,MN",2022-11-07 23:00:00,10,11,36
"3,Greenfield,MN",2022-11-07 23:00:00,13,16,53
"4,Greenfield,MN",2022-11-07 23:00:00,13,7,21
"5,Greenfield,MN",2022-11-07 23:00:00,12,1,3
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
"1,Pleasant Valley,MO",2022-11-07 21:00:00,13,3,5
"2,Pleasant Valley,MO",2022-11-07 21:00:00,6,7,14
"3,Pleasant Valley,MO",2022-11-07 21:00:00,4,14,36
"4,Pleasant Valley,MO",2022-11-07 21:00:00,7,11,32
"5,Pleasant Valley,MO",2022-11-07 21:00:00,7,21,65
na,na,na,na,na
"1,Petersburg,IL",2020-05-27 14:00:00,25,7,21
"2,Petersburg,IL",2020-05-27 14:00:00,23,7,23
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
"1,Everett,PA",2022-11-07 23:00:00,8,3,8
"2,Everett,PA",2022-11-07 23:00:00,4,10,30
"3,Everett,PA",2022-11-07 23:00:00,4,12,40
"4,Everett,PA",2022-11-07 23:00:00,5,9,28
"5,Everett,PA",2022-11-07 23:00:00,4,7,22
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
"1,Strasburg,CO",2022-11-03 08:00:00,8,21,62
"2,Strasburg,CO",2022-11-03 08:00:00,3,26,72
na,na,na,na,na
"1,Hamilton,TX",2022-11-08 00:00:00,9,6,12
"2,Hamilton,TX",2022-11-08 00:00:00,12,7,22
"3,Hamilton,TX",2022-11-08 00:00:00,8,11,32
"4,Hamilton,TX",2022-11-08 00:00:00,10,4,13
"1,Milton,DE",2022-11-08 00:00:00,10,7,15
"2,Milton,DE",2022-11-08 00:00:00,11,8,25
"3,Milton,DE",2022-11-08 00:00:00,6,14,38
"4,Milton,DE",2022-11-08 00:00:00,9,5,14
"1,Nashville,IL",2022-11-06 22:00:00,11,14,47
"2,Nashville,IL",2022-11-06 22:00:00,5,17,55
"3,Nashville,IL",2022-11-06 22:00:00,10,9,24
"4,Nashville,IL",2022-11-06 22:00:00,11,11,27
"1,Wyoming,PA",2022-11-07 23:00:00,10,3,9
"2,Wyoming,PA",2022-11-07 23:00:00,10,8,27
"3,Wyoming,PA",2022-11-07 23:00:00,14,17,59
"4,Wyoming,PA",2022-11-07 23:00:00,12,9,30
"5,Wyoming,PA",2022-11-07 23:00:00,12,1,3
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
"1,Calais,ME",2022-11-08 03:00:00,26,12,24
"2,Calais,ME",2022-11-08 03:00:00,23,11,28
na,na,na,na,na
na,na,na,na,na
"1,Edgewood,PA",2022-11-08 00:00:00,11,6,13
"2,Edgewood,PA",2022-11-08 00:00:00,6,14,27
"3,Edgewood,PA",2022-11-08 00:00:00,11,8,14
"4,Edgewood,PA",2022-11-08 00:00:00,11,3,7
"1,Edgewood,FL",2022-11-08 00:00:00,11,6,13
"2,Edgewood,FL",2022-11-08 00:00:00,6,14,27
"3,Edgewood,FL",2022-11-08 00:00:00,11,8,14
"4,Edgewood,FL",2022-11-08 00:00:00,11,3,7
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
"1,Stanton,TX",2022-11-07 20:00:00,6,16,42
"2,Stanton,TX",2022-11-07 20:00:00,6,21,48
"3,Stanton,TX",2022-11-07 20:00:00,3,55,121
"4,Stanton,TX",2022-11-07 20:00:00,3,45,89
"5,Stanton,TX",2022-11-07 20:00:00,7,23,44
"1,Providence,KY",2022-11-08 00:00:00,8,9,25
"2,Providence,KY",2022-11-08 00:00:00,13,10,20
"3,Providence,KY",2022-11-08 00:00:00,11,14,28
"4,Providence,KY",2022-11-08 00:00:00,13,4,12
"1,Milford,IA",2022-09-26 06:00:00,8,9,23
"2,Milford,IA",2022-09-26 06:00:00,5,5,12
"3,Milford,IA",2022-09-26 06:00:00,9,3,5
"4,Milford,IA",2022-09-26 06:00:00,7,7,17
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
"1,Redwood,OR",2022-11-07 20:00:00,11,3,6
"2,Redwood,OR",2022-11-07 20:00:00,7,7,17
"3,Redwood,OR",2022-11-07 20:00:00,4,30,79
"4,Redwood,OR",2022-11-07 20:00:00,3,23,64
"5,Redwood,OR",2022-11-07 20:00:00,4,33,83
na,na,na,na,na
"1,Akron,NY",2022-11-08 00:00:00,9,6,16
"2,Akron,NY",2022-11-08 00:00:00,12,9,25
"3,Akron,NY",2022-11-08 00:00:00,9,6,16
"4,Akron,NY",2022-11-08 00:00:00,10,3,9
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
na,na,na,na,na
"1,New Richmond,OH",2022-11-07 23:00:00,6,14,42
"2,New Richmond,OH",2022-11-07 23:00:00,8,13,46
"3,New Richmond,OH",2022-11-07 23:00:00,8,14,41
"4,New Richmond,OH",2022-11-07 23:00:00,9,14,43
"5,New Richmond,OH",2022-11-07 23:00:00,10,4,14
na,na,na,na,na
"1,Irvine,KY",2022-11-08 04:00:00,30,8,16
"2,Irvine,KY",2022-11-08 04:00:00,31,10,19
na,na,na,na,na
"1,Evansville,WY",2022-11-07 23:00:00,9,13,41
"2,Evansville,WY",2022-11-07 23:00:00,11,10,31
"3,Evansville,WY",2022-11-07 23:00:00,10,6,18
