avg_coord,x_y_grid_pt,city_state,current_temp,wind,description,avg_dni,avg_ghi,avg_lat_tilt
-23.2087,"57, 65","Naperville,IL",37.0,5 to 10 mph,Partly Cloudy,NaN,NaN,NaN
-16.903950000000002,"65, 56","Binghamton,NY",37.0,6 to 9 mph,Partly Cloudy,NaN,NaN,NaN
-16.903950000000002,"65, 56","Binghamton,NY",37.0,6 to 9 mph,Partly Cloudy,NaN,NaN,NaN
-16.903950000000002,"104, 18","Pocono Mountain Lake Estates,PA",55.0,10 mph,Sunny,NaN,NaN,NaN
-16.903950000000002,"104, 18","Pocono Mountain Lake Estates,PA",55.0,10 mph,Sunny,NaN,NaN,NaN
-22.1356,"38, 63","Elkhart,IN",34.0,5 mph,Partly Cloudy,NaN,NaN,NaN
-22.1356,"38, 63","Elkhart,IN",34.0,5 mph,Partly Cloudy,NaN,NaN,NaN
-22.1356,"84, 93","Waldo,WI",49.0,10 to 15 mph,Partly Sunny,NaN,NaN,NaN
-22.1356,"84, 93","Waldo,WI",49.0,10 to 15 mph,Partly Sunny,NaN,NaN,NaN
-28.33045,"80, 47","Topeka,KS",49.0,10 mph,Mostly Cloudy then Slight Chance Rain Showers,NaN,NaN,NaN
-23.3155,"58, 55","Joliet,IL",37.0,5 to 10 mph,Partly Cloudy,NaN,NaN,NaN
-32.0301,"24, 87","Beaumont,TX",67.0,0 to 5 mph,Mostly Clear,NaN,NaN,NaN
-16.62385,"26, 42","Paterson,NJ",43.0,7 to 10 mph,Mostly Clear,NaN,NaN,NaN
-41.58605,"32, 129","Merced,CA",47.0,5 to 15 mph,Rain,NaN,NaN,NaN
-33.17035,"94, 64","Pueblo,CO",36.0,0 to 5 mph,Partly Cloudy,NaN,NaN,NaN
-31.493900000000004,"18, 59","Tyler,TX",67.0,5 mph,Patchy Fog,NaN,NaN,NaN
-40.9748,"62, 32","Yuma,AZ",57.0,5 to 10 mph,Partly Cloudy,NaN,NaN,NaN
-30.09015,"64, 90","Metairie,LA",70.0,5 mph,Partly Cloudy then Patchy Fog,NaN,NaN,NaN
-39.3862,"145, 69","Surprise,AZ",49.0,5 mph,Mostly Clear,NaN,NaN,NaN
-32.51205,"64, 69","Thornton,CO",35.0,6 mph,Mostly Cloudy,NaN,NaN,NaN
-27.1789,"102, 58","Miramar,FL",72.0,12 mph,Partly Cloudy,NaN,NaN,NaN
-41.98965,"159, 48","Pasadena,CA",51.0,10 to 15 mph,Rain Showers then Rain,NaN,NaN,NaN
-27.9683,"34, 40","Olathe,KS",48.0,12 mph,Mostly Cloudy,NaN,NaN,NaN
-42.754900000000006,"82, 97","Santa Maria,CA",49.0,10 to 15 mph,Rain Showers Likely then Rain,NaN,NaN,NaN
-30.56295,"44, 71","Houma,LA",67.0,0 to 5 mph,Partly Cloudy then Patchy Fog,NaN,NaN,NaN
-31.955450000000003,"85, 112","Carrollton,TX",67.0,5 mph,Slight Chance Showers And Thunderstorms then Mostly Cloudy,NaN,NaN,NaN
-34.739850000000004,"94, 102","Grand Junction,CO",44.0,15 mph,Mostly Clear,NaN,NaN,NaN
-21.64195,"62, 66","Charleston,WV",42.0,3 mph,Mostly Clear,NaN,NaN,NaN
-42.009,"40, 64","Orange,CA",55.0,5 to 15 mph,Rain Showers Likely then Light Rain,NaN,NaN,NaN
-42.0219,"36, 69","Fullerton,CA",55.0,5 to 10 mph,Rain Showers Likely then Light Rain,NaN,NaN,NaN
-32.17775,"72, 91","Greeley,CO",33.0,6 mph,Mostly Cloudy,NaN,NaN,NaN
-23.786900000000003,"171, 125","Carolina,PR",75.0,7 mph,Scattered Showers And Thunderstorms,NaN,NaN,NaN
-37.23134999999999,"90, 81","Las Cruces,NM",49.0,2 mph,Mostly Cloudy,NaN,NaN,NaN
-35.75295,"69, 17","Harlingen,TX",70.0,2 to 6 mph,Partly Cloudy,NaN,NaN,NaN
-35.6613,"95, 172","West Valley City,UT",46.0,20 to 25 mph,Light Rain,NaN,NaN,NaN
-19.65395,"85, 59","Hampton,VA",50.0,12 to 21 mph,Clear,NaN,NaN,NaN
-20.2668,"65, 40","Warren,MI",36.0,6 mph,Partly Cloudy,NaN,NaN,NaN
-23.7578,"67, 39","Mauldin,SC",59.0,7 to 12 mph,Partly Cloudy,NaN,NaN,NaN
-26.99445,"104, 71","Coral Springs,FL",72.0,13 mph,Partly Cloudy then Slight Chance Rain Showers,NaN,NaN,NaN
-26.99445,"104, 71","Coral Springs,FL",72.0,13 mph,Partly Cloudy then Slight Chance Rain Showers,NaN,NaN,NaN
-26.99445,"109, 66","Lazy Lake,FL",73.0,18 to 22 mph,Showers And Thunderstorms,NaN,NaN,NaN
-26.99445,"109, 66","Lazy Lake,FL",73.0,18 to 22 mph,Showers And Thunderstorms,NaN,NaN,NaN
-36.97865,"82, 152","Yakima,WA",26.0,9 to 14 mph,Scattered Snow Showers,NaN,NaN,NaN
-37.4121,"125, 56","Kent,WA",33.0,7 mph,Rain Showers Likely,NaN,NaN,NaN
-36.8572,"130, 122","Bellingham,WA",27.0,18 mph,Rain And Snow Showers Likely,NaN,NaN,NaN
-42.30175,"97, 84","Santa Clara,CA",46.0,10 to 18 mph,Rain Showers,NaN,NaN,NaN
-22.54305,"91, 50","Racine,WI",39.0,10 to 15 mph,Partly Cloudy,NaN,NaN,NaN
-20.890600000000003,"29, 61","Greenville,NC",54.0,7 to 13 mph,Mostly Clear,NaN,NaN,NaN
-16.227400000000003,"45, 54","Stamford,CT",42.0,10 to 14 mph,Mostly Clear,NaN,NaN,NaN
-16.762749999999997,"26, 31","Elizabeth,NJ",45.0,10 to 14 mph,Mostly Clear,NaN,NaN,NaN
-23.01985,"125, 73","Johnson City,TN",48.0,0 to 5 mph,Mostly Clear,NaN,NaN,NaN
-20.8953,"99, 77","Lynchburg,VA",45.0,6 to 10 mph,Clear,NaN,NaN,NaN
-42.24135,"137, 56","Simi Valley,CA",50.0,5 to 10 mph,Rain Showers then Rain,NaN,NaN,NaN
-29.5101,"99, 68","Fort Smith,AR",58.0,5 to 10 mph,Mostly Cloudy,NaN,NaN,NaN
-31.0568,"103, 82","Norman,OK",60.0,8 mph,Chance Drizzle then Areas Of Fog,NaN,NaN,NaN
-20.595600000000005,"44, 37","South Lyon,MI",33.0,6 mph,Partly Cloudy,NaN,NaN,NaN
-32.6137,"54, 74","Boulder,CO",35.0,3 mph,Partly Cloudy,NaN,NaN,NaN
-33.64205,"102, 97","Abilene,TX",65.0,10 mph,Mostly Cloudy,NaN,NaN,NaN
-27.513400000000004,"107, 41","Lehigh Acres,FL",68.0,7 mph,Partly Cloudy,NaN,NaN,NaN
-32.8815,"67, 88","Pearland,TX",68.0,5 mph,Partly Cloudy then Patchy Fog,NaN,NaN,NaN
-42.20184999999999,"91, 108","Berkeley,CA",46.0,16 to 24 mph,Showers And Thunderstorms,NaN,NaN,NaN
-31.8688,"92, 111","Richardson,TX",67.0,5 mph,Slight Chance Showers And Thunderstorms then Mostly Cloudy,NaN,NaN,NaN
-40.8976,"28, 162","Redding,CA",39.0,6 to 9 mph,Rain,NaN,NaN,NaN
-32.6595,"57, 65","Arvada,CO",36.0,7 mph,Mostly Cloudy,NaN,NaN,NaN
-42.06825,"157, 43","East Los Angeles,CA",55.0,10 to 15 mph,Rain Showers then Rain,NaN,NaN,NaN
-38.25,"19, 17","St. George,UT",52.0,8 to 12 mph,Chance Light Rain,NaN,NaN,NaN
-31.381650000000004,"100, 91","Billings,MT",19.0,10 mph,Snow,NaN,NaN,NaN
-41.2512,"40, 93","Yuba City,CA",47.0,10 to 15 mph,Rain,NaN,NaN,NaN
-24.231350000000003,"21, 70","Rochester,MN",32.0,7 to 10 mph,Partly Cloudy,NaN,NaN,NaN
-23.01145,"118, 80","Kingsport,TN",49.0,0 mph,Clear,NaN,NaN,NaN
-22.681800000000003,"90, 69","Duluth,MN",33.0,5 to 10 mph,Cloudy,NaN,NaN,NaN
-23.0414,"113, 51","Rock Hill,SC",56.0,6 to 9 mph,Partly Cloudy,NaN,NaN,NaN
-42.2904,"107, 65","Gilroy,CA",45.0,7 to 15 mph,Rain Showers,NaN,NaN,NaN
-14.371299999999998,"69, 90","Cambridge,MA",41.0,12 mph,Clear,NaN,NaN,NaN
-33.021100000000004,"55, 89","Sugar Land,TX",68.0,5 mph,Mostly Clear then Patchy Fog,NaN,NaN,NaN
-32.7765,"80, 81","Texas City,TX",68.0,5 mph,Mostly Clear,NaN,NaN,NaN
-20.265100000000004,"30, 80","Saginaw,MI",34.0,3 mph,Mostly Clear,NaN,NaN,NaN
-41.028850000000006,"39, 122","Chico,CA",45.0,14 mph,Rain,NaN,NaN,NaN
-34.5447,"161, 89","Coeur d'Alene,ID",18.0,15 mph,Partly Cloudy,NaN,NaN,NaN
-42.59835,"95, 50","Seaside,CA",47.0,12 to 21 mph,Rain Showers,NaN,NaN,NaN
-27.6315,"51, 49","Independence,MO",46.0,8 mph,Mostly Cloudy,NaN,NaN,NaN
-35.6992,"95, 168","West Jordan,UT",43.0,12 to 20 mph,Mostly Cloudy then Light Rain,NaN,NaN,NaN
-23.681,"46, 40","Bloomington,IN",42.0,7 mph,Partly Cloudy,NaN,NaN,NaN
-23.5828,"80, 81","North Charleston,SC",64.0,3 to 10 mph,Partly Cloudy,NaN,NaN,NaN
-24.31895,"77, 97","St. Cloud,MN",31.0,5 to 10 mph,Mostly Cloudy,NaN,NaN,NaN
-41.81935,"62, 47","Temecula,CA",52.0,10 to 15 mph,Rain Showers Likely then Light Rain Likely,NaN,NaN,NaN
-41.42765,"56, 103","Clovis,CA",46.0,5 to 10 mph,Chance Light Rain,NaN,NaN,NaN
-36.3928,"126, 86","Meridian,ID",31.0,6 to 9 mph,Mostly Cloudy,NaN,NaN,NaN
-32.6698,"59, 115","The Woodlands,TX",66.0,0 to 5 mph,Mostly Clear then Patchy Fog,NaN,NaN,NaN
-24.3039,"118, 91","Ponce,PR",76.0,3 mph,Scattered Showers And Thunderstorms,NaN,NaN,NaN
-16.06495,"82, 105","Utica,NY",36.0,9 mph,Clear,NaN,NaN,NaN
-26.692400000000003,"106, 92","West Palm Beach,FL",73.0,13 mph,Partly Cloudy then Slight Chance Rain Showers,NaN,NaN,NaN
-24.9301,"115, 90","Waterloo,IA",34.0,10 mph,Partly Cloudy,NaN,NaN,NaN
-37.1072,"132, 82","Everett,WA",30.0,6 mph,Rain Showers Likely,NaN,NaN,NaN
-35.16,"124, 142","Santa Fe,NM",42.0,5 to 10 mph,Partly Cloudy,NaN,NaN,NaN
-42.09665,"157, 38","Downey,CA",56.0,10 to 15 mph,Rain Showers then Rain,NaN,NaN,NaN
-42.09665,"33, 65","Stanton,CA",56.0,5 to 15 mph,Rain Showers Likely then Light Rain,NaN,NaN,NaN
-27.02515,"65, 119","Spring Hill,FL",67.0,7 mph,Partly Cloudy,NaN,NaN,NaN
-14.341400000000004,"60, 101","Lowell,MA",38.0,9 mph,Clear,NaN,NaN,NaN
-32.6374,"66, 54","Centennial,CO",42.0,14 mph,Mostly Cloudy,NaN,NaN,NaN
-23.142200000000003,"51, 78","Elgin,IL",37.0,5 to 10 mph,Partly Cloudy,NaN,NaN,NaN
-42.19565,"89, 112","Richmond,CA",48.0,12 to 16 mph,Showers And Thunderstorms,NaN,NaN,NaN
-29.872200000000003,"48, 98","Broken Arrow,OK",58.0,5 to 10 mph,Mostly Cloudy then Chance Showers And Thunderstorms,NaN,NaN,NaN
-38.62625,"35, 40","Bend,OR",24.0,7 mph,Isolated Snow Showers,NaN,NaN,NaN
-14.371849999999998,"87, 56","Burlington,VT",39.0,17 mph,Mostly Clear,NaN,NaN,NaN
-41.734750000000005,"54, 71","Jurupa Valley,CA",53.0,0 to 10 mph,Rain Showers Likely then Light Rain Likely,NaN,NaN,NaN
-25.21685,"50, 94","Sandy Springs,GA",63.0,5 mph,Mostly Clear,NaN,NaN,NaN
-38.4695,"119, 100","Gresham,OR",34.0,6 to 12 mph,Chance Rain Showers then Areas Of Frost,NaN,NaN,NaN
-42.47865,"120, 60","San Buenaventura,CA",53.0,5 to 15 mph,Rain Showers then Rain,NaN,NaN,NaN
-17.69685,"30, 86","Pottstown,PA",41.0,10 mph,Mostly Clear,NaN,NaN,NaN
-42.1939,"150, 40","Inglewood,CA",56.0,10 to 15 mph,Rain Showers then Rain,NaN,NaN,NaN
-32.8107,"75, 85","League City,TX",69.0,5 mph,Mostly Clear then Patchy Fog,NaN,NaN,NaN
-41.67675,"53, 15","Turlock,CA",49.0,7 to 18 mph,Rain,NaN,NaN,NaN
-33.140899999999995,"65, 30","Temple,TX",65.0,5 mph,Partly Cloudy,NaN,NaN,NaN
-27.10405,"104, 62","Davie,FL",72.0,13 mph,Partly Cloudy then Slight Chance Rain Showers,NaN,NaN,NaN
-42.39115,"82, 102","Daly City,CA",48.0,13 to 17 mph,Showers And Thunderstorms,NaN,NaN,NaN
-32.71445,"62, 52","Highlands Ranch,CO",43.0,14 mph,Mostly Cloudy,NaN,NaN,NaN
-31.78235,"93, 117","Allen,TX",67.0,5 to 10 mph,Slight Chance Showers And Thunderstorms then Mostly Cloudy,NaN,NaN,NaN
-41.92784999999999,"166, 42","West Covina,CA",53.0,10 mph,Rain Showers then Rain,NaN,NaN,NaN
-40.0714,"48, 107","Sparks,NV",27.0,0 to 5 mph,Light Snow,NaN,NaN,NaN
-32.31095,"58, 24","Wichita Falls,TX",62.0,7 mph,Slight Chance Rain Showers then Areas Of Fog,NaN,NaN,NaN
-42.38005,"86, 95","San Mateo,CA",49.0,12 to 16 mph,Showers And Thunderstorms,NaN,NaN,NaN
-41.3888,"44, 67","Arden-Arcade,CA",48.0,8 to 17 mph,Rain,NaN,NaN,NaN
-42.0794,"64, 15","El Cajon,CA",55.0,5 to 15 mph,Chance Rain Showers then Light Rain Likely,NaN,NaN,NaN
-42.0678,"152, 50","Burbank,CA",51.0,10 to 15 mph,Rain Showers then Rain,NaN,NaN,NaN
-32.46595,"60, 80","Longmont,CO",32.0,3 mph,Partly Cloudy,NaN,NaN,NaN
-37.356750000000005,"127, 60","Renton,WA",32.0,3 to 7 mph,Rain Showers Likely,NaN,NaN,NaN
-42.0245,"56, 34","Vista,CA",56.0,10 to 15 mph,Rain Showers Likely then Light Rain Likely,NaN,NaN,NaN
-35.05095,"107, 219","Logan,UT",34.0,2 to 12 mph,Rain,NaN,NaN,NaN
-38.85965,"45, 65","Prescott Valley,AZ",39.0,9 mph,Mostly Clear,NaN,NaN,NaN
-35.91995,"51, 23","Edinburg,TX",70.0,2 to 6 mph,Partly Cloudy,NaN,NaN,NaN
-23.0905,"57, 77","Carmel,IN",40.0,8 mph,Partly Cloudy,NaN,NaN,NaN
-34.786,"146, 89","Spokane Valley,WA",18.0,7 mph,Partly Cloudy,NaN,NaN,NaN
-34.504099999999994,"74, 54","San Angelo,TX",65.0,10 mph,Mostly Cloudy,NaN,NaN,NaN
-23.7014,"63, 62","La Crosse,WI",33.0,2 to 7 mph,Partly Cloudy,NaN,NaN,NaN
-21.6654,"26, 36","Holland,MI",33.0,7 mph,Mostly Clear,NaN,NaN,NaN
-20.224,"51, 26","Charlottesville,VA",44.0,6 to 13 mph,Mostly Clear,NaN,NaN,NaN
-31.1214,"38, 68","Longview,TX",67.0,0 to 5 mph,Patchy Fog,NaN,NaN,NaN
-41.86265,"34, 29","Tracy,CA",49.0,7 to 18 mph,Rain,NaN,NaN,NaN
-32.5524,"59, 72","Lafayette,CO",33.0,3 mph,Mostly Cloudy,NaN,NaN,NaN
-35.70545,"96, 127","Rio Rancho,NM",39.0,5 to 10 mph,Partly Cloudy,NaN,NaN,NaN
-25.476650000000003,"43, 80","South Fulton,GA",63.0,0 to 5 mph,Mostly Clear,NaN,NaN,NaN
-38.66945,"107, 102","Beaverton,OR",34.0,5 to 8 mph,Slight Chance Rain Showers then Areas Of Frost,NaN,NaN,NaN
-28.1522,"95, 43","Lawrence,KS",49.0,5 to 10 mph,Mostly Cloudy then Slight Chance Rain Showers,NaN,NaN,NaN
-26.977500000000003,"110, 46","Bismarck,ND",27.0,13 to 20 mph,Mostly Cloudy,NaN,NaN,NaN
-35.700450000000004,"103, 153","Orem,UT",44.0,13 mph,Chance Light Rain,NaN,NaN,NaN
-22.4314,"38, 56","Middletown,OH",39.0,10 mph,Partly Cloudy,NaN,NaN,NaN
-39.17965,"176, 43","San Tan Valley,AZ",49.0,5 mph,Mostly Clear,NaN,NaN,NaN
-42.0197,"58, 31","San Marcos,CA",55.0,5 to 15 mph,Rain Showers Likely then Light Rain Likely,NaN,NaN,NaN
-35.63975,"100, 166","Sandy,UT",44.0,15 to 20 mph,Mostly Cloudy then Light Rain,NaN,NaN,NaN
-37.51335,"121, 53","Federal Way,WA",32.0,7 mph,Chance Rain Showers,NaN,NaN,NaN
-29.85765,"66, 107","Mandeville,LA",65.0,0 mph,Partly Cloudy then Patchy Fog,NaN,NaN,NaN
-14.471049999999998,"75, 78","Brockton,MA",40.0,10 mph,Clear,NaN,NaN,NaN
-42.16725,"153, 37","Compton,CA",56.0,10 to 15 mph,Rain Showers then Rain,NaN,NaN,NaN
-23.0036,"63, 77","Fishers,IN",36.0,7 mph,Partly Cloudy,NaN,NaN,NaN
-27.0725,"103, 66","Sunrise,FL",72.0,12 mph,Partly Cloudy then Slight Chance Rain Showers,NaN,NaN,NaN
-25.1561,"50, 99","Roswell,GA",62.0,5 mph,Mostly Clear,NaN,NaN,NaN
-41.747,"62, 56","Menifee,CA",51.0,10 to 15 mph,Rain Showers Likely then Light Rain Likely,NaN,NaN,NaN
-27.06785,"104, 65","Plantation,FL",73.0,13 mph,Partly Cloudy then Slight Chance Rain Showers,NaN,NaN,NaN
-14.383349999999997,"74, 85","Quincy,MA",43.0,15 mph,Clear,NaN,NaN,NaN
-19.7536,"87, 50","Portsmouth,VA",53.0,10 to 20 mph,Clear,NaN,NaN,NaN
-41.840900000000005,"47, 71","Chino,CA",52.0,5 to 15 mph,Rain Showers Likely then Light Rain,NaN,NaN,NaN
-41.66375,"53, 81","Hanford,CA",45.0,5 to 10 mph,Chance Light Rain,NaN,NaN,NaN
-20.450100000000003,"59, 32","Dearborn,MI",37.0,6 mph,Partly Cloudy,NaN,NaN,NaN
-20.48805,"54, 35","Livonia,MI",36.0,6 mph,Partly Cloudy,NaN,NaN,NaN
-42.1239,"155, 39","South Gate,CA",55.0,10 to 15 mph,Rain Showers then Rain,NaN,NaN,NaN
-17.766399999999997,"58, 54","Vineland,NJ",43.0,10 mph,Mostly Clear,NaN,NaN,NaN
-22.8048,"21, 57","Florence,SC",58.0,6 to 12 mph,Slight Chance Rain Showers then Partly Cloudy,NaN,NaN,NaN
-29.74725,"78, 104","Slidell,LA",65.0,0 mph,Partly Cloudy then Patchy Fog,NaN,NaN,NaN
-37.254,"128, 70","Kirkland,WA",33.0,6 mph,Rain Showers Likely,NaN,NaN,NaN
-33.5732,"103, 130","Missoula,MT",12.0,8 to 18 mph,Partly Cloudy,NaN,NaN,NaN
-26.440600000000003,"110, 46","Auburn,AL",65.0,5 mph,Partly Cloudy,NaN,NaN,NaN
-29.5744,"97, 57","Rapid City,SD",35.0,8 to 16 mph,Partly Cloudy,NaN,NaN,NaN
-23.95545,"15, 52","Terre Haute,IN",42.0,7 mph,Partly Cloudy,NaN,NaN,NaN
-19.972249999999995,"78, 42","Suffolk,VA",51.0,6 to 14 mph,Clear,NaN,NaN,NaN
-21.59895,"56, 64","Blacksburg,VA",42.0,3 mph,Mostly Clear,NaN,NaN,NaN
-23.483300000000003,"90, 79","Mount Pleasant,SC",63.0,5 to 12 mph,Mostly Clear,NaN,NaN,NaN
-42.20925,"152, 35","Carson,CA",55.0,10 to 15 mph,Rain Showers then Rain,NaN,NaN,NaN
-32.5793,"61, 121","Conroe,TX",66.0,0 to 5 mph,Mostly Clear then Patchy Fog,NaN,NaN,NaN
-42.0373,"107, 97","Livermore,CA",44.0,9 to 16 mph,Rain Showers,NaN,NaN,NaN
-42.12075,"33, 63","Westminster,CA",56.0,5 to 15 mph,Rain Showers Likely then Light Rain,NaN,NaN,NaN
-19.044400000000003,"87, 83","Germantown,MD",42.0,13 mph,Mostly Clear,NaN,NaN,NaN
-42.22905,"145, 44","Santa Monica,CA",56.0,10 to 15 mph,Rain Showers then Rain,NaN,NaN,NaN
-34.2077,"140, 65","New Braunfels,TX",66.0,0 to 5 mph,Mostly Cloudy,NaN,NaN,NaN
-14.693849999999998,"75, 61","Fall River,MA",40.0,9 mph,Clear,NaN,NaN,NaN
-26.299299999999995,"83, 136","Albany,GA",65.0,0 to 5 mph,Clear,NaN,NaN,NaN
-27.161250000000003,"111, 52","Miami Beach,FL",76.0,22 mph,Slight Chance Rain Showers,NaN,NaN,NaN
-16.153549999999996,"49, 55","Norwalk,CT",43.0,14 mph,Mostly Clear,NaN,NaN,NaN
-42.2265,"93, 100","San Leandro,CA",49.0,10 to 16 mph,Showers And Thunderstorms,NaN,NaN,NaN
-25.96625,"76, 80","O'Fallon,MO",43.0,6 mph,Mostly Cloudy then Chance Rain Showers,NaN,NaN,NaN
-25.96625,"55, 75","Boxholm,IA",55.0,18 mph,Mostly Cloudy,NaN,NaN,NaN
-14.43845,"67, 88","Newton,MA",40.0,10 mph,Clear,NaN,NaN,NaN
-41.2966,"48, 71","Citrus Heights,CA",48.0,9 to 18 mph,Rain,NaN,NaN,NaN
-18.532950000000003,"68, 56","State College,PA",36.0,5 mph,Partly Cloudy,NaN,NaN,NaN
-27.282599999999995,"65, 99","Town 'n' Country,FL",69.0,8 mph,Partly Cloudy,NaN,NaN,NaN
-24.53905,"71, 59","Decatur,IL",36.0,10 to 14 mph,Partly Cloudy,NaN,NaN,NaN
-21.0803,"85, 16","Jackson,MI",32.0,6 mph,Mostly Clear,NaN,NaN,NaN
-39.55045,"146, 50","Goodyear,AZ",54.0,5 mph,Mostly Clear,NaN,NaN,NaN
-25.1011,"25, 129","Dalton,GA",60.0,5 mph,Partly Cloudy,NaN,NaN,NaN
-32.85055,"27, 137","Bryan,TX",66.0,5 mph,Mostly Clear then Patchy Fog,NaN,NaN,NaN
-22.75095,"65, 94","Waukegan,IL",39.0,10 to 15 mph,Partly Cloudy,NaN,NaN,NaN
-22.8001,"72, 84","Anderson,IN",40.0,8 mph,Partly Cloudy,NaN,NaN,NaN
-42.3613,"89, 92","Redwood City,CA",48.0,12 to 18 mph,Showers And Thunderstorms,NaN,NaN,NaN
-26.7155,"59, 77","Hoover,AL",63.0,5 mph,Mostly Clear,NaN,NaN,NaN
-42.0053,"44, 57","Lake Forest,CA",54.0,10 to 15 mph,Rain Showers Likely then Light Rain,NaN,NaN,NaN
-42.00175,"94, 127","Napa,CA",43.0,7 to 13 mph,Showers And Thunderstorms,NaN,NaN,NaN
-42.0255,"162, 39","Whittier,CA",55.0,10 to 15 mph,Rain Showers then Rain,NaN,NaN,NaN
-16.647199999999998,"26, 40","Clifton,NJ",44.0,9 to 13 mph,Mostly Clear,NaN,NaN,NaN
-42.1259,"36, 56","Newport Beach,CA",57.0,10 to 20 mph,Rain Showers Likely then Light Rain,NaN,NaN,NaN
-36.060500000000005,"44, 18","Mission,TX",71.0,2 to 6 mph,Partly Cloudy,NaN,NaN,NaN
-42.2291,"100, 86","Milpitas,CA",46.0,13 to 22 mph,Rain Showers,NaN,NaN,NaN
-41.55755,"44, 111","Madera,CA",46.0,5 to 15 mph,Rain Likely,NaN,NaN,NaN
-28.713,"23, 28","Joplin,MO",54.0,9 mph,Mostly Cloudy,NaN,NaN,NaN
-41.88725,"44, 70","Chino Hills,CA",51.0,10 to 15 mph,Rain Showers Likely then Light Rain,NaN,NaN,NaN
-25.465450000000004,"47, 45","Franklin,TN",55.0,5 mph,Partly Cloudy,NaN,NaN,NaN
-26.2771,"56, 52","Melbourne,FL",74.0,15 mph,Slight Chance Rain Showers,NaN,NaN,NaN
-19.72825,"83, 65","Port Huron,MI",39.0,8 mph,Mostly Cloudy,NaN,NaN,NaN
-21.933,"57, 76","Springfield,OH",38.0,9 mph,Partly Cloudy,NaN,NaN,NaN
-42.3398,"93, 86","Mountain View,CA",49.0,10 to 18 mph,Showers And Thunderstorms,NaN,NaN,NaN
-25.70615,"80, 46","St. Augustine,FL",70.0,16 mph,Partly Cloudy,NaN,NaN,NaN
-38.21615,"74, 87","Flagstaff,AZ",31.0,14 mph,Partly Cloudy,NaN,NaN,NaN
-42.0737,"33, 68","Buena Park,CA",56.0,5 to 15 mph,Rain Showers Likely then Light Rain,NaN,NaN,NaN
-42.1071,"102, 97","Pleasanton,CA",46.0,9 to 15 mph,Rain Showers,NaN,NaN,NaN
-32.6088,"72, 106","Atascocita,TX",67.0,5 mph,Mostly Clear then Patchy Fog,NaN,NaN,NaN
-14.859949999999998,"62, 61","Cranston,RI",41.0,10 mph,Clear,NaN,NaN,NaN
-14.355249999999998,"70, 91","Somerville,MA",41.0,13 mph,Clear,NaN,NaN,NaN
-14.863600000000002,"64, 58","Warwick,RI",41.0,12 mph,Clear,NaN,NaN,NaN
-22.9574,"70, 70","Cicero,IL",41.0,10 mph,Partly Cloudy,NaN,NaN,NaN
-20.44555,"53, 39","Farmington Hills,MI",35.0,6 mph,Partly Cloudy,NaN,NaN,NaN
-21.1773,"103, 87","Newark,OH",37.0,6 mph,Partly Cloudy,NaN,NaN,NaN
-19.7192,"72, 67","Williamsburg,VA",48.0,7 to 14 mph,Clear,NaN,NaN,NaN
-24.11965,"105, 77","Brooklyn Park,MN",32.0,5 to 10 mph,Partly Cloudy,NaN,NaN,NaN
-30.588950000000004,"86, 141","Alexandria,LA",65.0,5 mph,Mostly Clear then Patchy Fog,NaN,NaN,NaN
-14.23115,"65, 105","Lawrence,MA",39.0,10 mph,Clear,NaN,NaN,NaN
-26.2143,"119, 107","Valdosta,GA",64.0,0 to 5 mph,Clear,NaN,NaN,NaN
-39.60575,"137, 59","Buckeye,AZ",54.0,5 mph,Mostly Clear,NaN,NaN,NaN
-33.514250000000004,"157, 107","Georgetown,TX",64.0,0 to 5 mph,Partly Cloudy,NaN,NaN,NaN
-33.6545,"152, 101","Cedar Park,TX",65.0,5 mph,Partly Cloudy,NaN,NaN,NaN
-22.831850000000003,"56, 100","Kokomo,IN",38.0,6 to 9 mph,Partly Cloudy,NaN,NaN,NaN
-42.03985,"39, 61","Tustin,CA",56.0,5 to 15 mph,Rain Showers Likely then Light Rain,NaN,NaN,NaN
-42.1375,"157, 34","Lakewood,CA",55.0,10 to 15 mph,Rain Showers then Rain,NaN,NaN,NaN
-32.040099999999995,"77, 114","Flower Mound,TX",67.0,5 to 10 mph,Chance Showers And Thunderstorms then Mostly Cloudy,NaN,NaN,NaN
-36.010949999999994,"50, 17","Pharr,TX",70.0,2 to 6 mph,Partly Cloudy,NaN,NaN,NaN
-26.44375,"22, 70","Pine Hills,FL",70.0,5 to 10 mph,Partly Cloudy,NaN,NaN,NaN
-25.62445,"95, 86","Alton,IL",45.0,8 mph,Mostly Cloudy,NaN,NaN,NaN
-32.322849999999995,"62, 91","Loveland,CO",32.0,6 mph,Mostly Cloudy,NaN,NaN,NaN
-16.426550000000002,"38, 45","New Rochelle,NY",45.0,12 to 15 mph,Mostly Clear,NaN,NaN,NaN
-24.063400000000005,"55, 26","Anderson,SC",60.0,6 to 10 mph,Partly Cloudy,NaN,NaN,NaN
-27.428950000000004,"17, 95","Jonesboro,AR",58.0,5 to 10 mph,Mostly Cloudy,NaN,NaN,NaN
-18.040750000000003,"120, 42","Lebanon,PA",40.0,7 mph,Mostly Clear,NaN,NaN,NaN
-20.17215,"82, 59","Parma,OH",41.0,8 mph,Partly Cloudy,NaN,NaN,NaN
-35.4426,"99, 189","Layton,UT",41.0,2 to 13 mph,Rain,NaN,NaN,NaN
