lat_lon,latitude,longitude,city_state,time_updated,AQI,CO,H,NO2,Ozone,pm10,pm25
"36.1767,-86.7386",36.1767,-86.7386,"Nashville,KS",11/6/2022 22:00,-,na,74.4,na,na,na,36
"40.83606,-73.92009",40.83606,-73.92009,"Adamsville,PA",11/8/2022 4:00,21,1.4,43,15.2,32,na,21
"34.66959,-118.13068",34.66959,-118.13068,"Lancaster,VA",11/8/2022 1:00,28,na,81,1.9,28.1,5,9
"43.2500208,-79.8660914",43.2500208,-79.8660914,"Hamilton,ND",11/8/2022 4:00,25,1.5,79.5,9.3,7.3,na,25
"40.33950492678,-111.71347993778",40.33950493,-111.7134799,"Lake City,CA",11/8/2022 2:00,24,1.4,42,1.9,24.1,15,16
"38.8577,-77.05922",38.8577,-77.05922,"Washington,CA",11/8/2022 4:00,15,0.1,32,1.3,13,9,15
"44.044306,-79.48325",44.044306,-79.48325,"Aurora,KS",11/8/2022 4:00,10,na,83.3,1.9,10.4,na,9
"42.211674,-71.113864",42.211674,-71.113864,"Randolph,MO",11/8/2022 3:00,21,1.2,60,5.6,19.2,na,21
"53.48152,-2.237881",53.48152,-2.237881,"Manchester,MN",11/8/2022 9:00,24,na,77,14.8,17.2,16,24
"-37.8287277,145.1324",-37.8287277,145.1324,"Clayton,KS",11/8/2022 20:00,37,3.5,89.3,12.1,12.8,22,37
"51.48178,-3.17625",51.48178,-3.17625,"Cardiff,AL",11/8/2022 9:00,46,0.5,88,5.6,20.4,13,46
"26.2262097,-98.291069",26.2262097,-98.291069,"Alton,IN",11/8/2022 2:00,21,na,91,na,16,na,21
"26.073055555556,-80.338888888889",26.07305556,-80.33888889,"Weston,IA",11/8/2022 4:00,32,1,89.5,8.3,10.6,17,32
"38.400618,27.150843",38.400618,27.150843,"Smyrna,SC",11/8/2022 13:00,62,23.9,58.3,43.5,2.7,24,62
"41.051896,-73.763648",41.051896,-73.763648,"Harrison,SD",11/8/2022 4:00,20,0.7,56,15.2,19.2,na,20
"33.83061,-117.9385",33.83061,-117.9385,"Fullerton,ND",11/8/2022 1:00,15,5.6,97,16.3,0.1,9,15
"40.33950492678,-111.71347993778",40.33950493,-111.7134799,"Lake City,SD",11/8/2022 2:00,24,1.4,42,1.9,24.1,15,16
"51.744806,-1.260278",51.744806,-1.260278,"Oxford,ID",11/8/2022 9:00,35,na,94.5,8.3,na,16,35
"53.529433,10.082139",53.529433,10.082139,"Marienthal,KS",11/8/2022 9:00,0,0.1,76,10.6,na,10,25
"-12.07053,-77.04317",-12.07053,-77.04317,"Lima,OK",11/8/2022 4:00,89,na,85.6,4.8,na,33,89
"33.99952,-117.41595",33.99952,-117.41595,"Riverside,WY",11/8/2022 1:00,10,3.4,99,13.9,2.4,10,8
"39.2981,-76.604698",39.2981,-76.604698,"Oldtown,MD",1/13/2022 6:00,63,na,83,na,na,na,63
"42.263877,-71.794186",42.263877,-71.794186,"Eagleville,CA",11/8/2022 4:00,30,2.3,54.5,1,20,na,30
"38.23158,-85.82675",38.23158,-85.82675,"New Albany,KS",11/8/2022 4:00,24,na,41.7,na,na,17,24
"40.72102,-74.1928",40.72102,-74.1928,"Garrison,NE",9/26/2022 6:00,26,1.2,92.5,15.8,6.4,na,26
"42.2211,-88.2411",42.2211,-88.2411,"Nunda,SD",11/8/2022 3:00,20,na,84,na,16,na,20
"43.566122,-71.496335",43.566122,-71.496335,"Laconia,IN",11/8/2022 4:00,30,na,60.5,na,na,na,30
"42.3584308,-71.0597732",42.3584308,-71.0597732,"Shawmut,MT",11/8/2022 3:00,22,2.3,45,5.6,21.6,na,21
"49.0578053,18.9198444",49.0578053,18.9198444,"Martin,NE",11/8/2022 9:00,68,7.1,96,8.7,na,30,68
"46.721932,-116.95918",46.721932,-116.95918,"Paradise Valley,NV",11/8/2022 1:00,46,na,74,na,na,na,46
"30.356388888889,-81.635277777778",30.35638889,-81.63527778,"Cow Creek,SD",11/8/2022 4:00,28,na,93,3.1,11.4,22,28
"39.758235,-84.197375",39.758235,-84.197375,"Venice,NE",11/8/2022 4:00,39,na,61,na,na,na,39
"38.74643,-121.26498",38.74643,-121.26498,"Antelope,OR",11/8/2022 1:00,23,na,75,1.5,23.3,4,21
"39.5103,-121.5463",39.5103,-121.5463,"Ophir,UT",11/7/2022 14:00,55,na,49.5,na,na,na,55
"41.594427,-87.495044",41.594427,-87.495044,"State Line,ID",11/8/2022 3:00,24,na,67,na,na,na,24
"44.943114,-123.005934",44.943114,-123.005934,"Hayesville,IA",11/8/2022 1:00,60,na,99,na,na,na,60
"36.1397,-115.17565",36.1397,-115.17565,"Paradise,KS",5/18/2021 5:00,40,0.1,32.5,6.3,11.8,33,40
"40.85361,14.27167",40.85361,14.27167,"Naples,SD",8/16/2022 9:00,14,3.6,77.8,16.5,na,14,8
"40.72698,-73.89312",40.72698,-73.89312,"Evergreen,TX",11/8/2022 4:00,26,na,49,na,na,na,26
"33.569166666667,-112.19138888889",33.56916667,-112.1913889,"Sun City,KS",11/8/2022 2:00,46,4.5,25,22.3,5.6,23,46
"40.515,-78.3889",40.515,-78.3889,"Altoona,WA",11/8/2022 3:00,25,na,71,na,32,14,25
"49.119682835312,6.18092604026791",49.11968284,6.18092604,"Metz,MO",11/3/2022 6:00,25,na,93,8.7,9.8,10,25
"41.492802,-112.0187",41.492802,-112.0187,"Box Elder,MT",11/8/2022 2:00,29,0.6,32,1.9,28.9,na,16
"45.1425,-93.2139",45.1425,-93.2139,"Blaine,KY",11/8/2022 3:00,17,2.3,69,2.9,13.6,6,17
"49.682603,-124.996222",49.682603,-124.996222,"Courtenay,ND",11/8/2022 1:00,13,na,52,0.2,10.2,na,13
"42.642253,-73.754576",42.642253,-73.754576,"Albany,WY",11/8/2022 4:00,23,2.3,64.6,na,2,na,23
"35.612801,-97.472198",35.612801,-97.472198,"Edmond,KS",11/8/2022 3:00,32,3.4,91,1.9,11.2,10,32
"45.652231,-118.823033",45.652231,-118.823033,"Pendleton,MO",11/8/2022 1:00,28,na,56,na,na,na,28
"36.84343,-121.3621",36.84343,-121.3621,"Hollister,OK",11/8/2022 1:00,25,na,76,na,24.8,2,34
"50.018263,20.99258",50.018263,20.99258,"Tarnov,NE",11/8/2022 11:00,27,0.1,69.1,4.5,16.1,7,27
"39.758235,-84.197375",39.758235,-84.197375,"Dayton,AL",11/8/2022 4:00,39,na,61,na,na,na,39
"47.1401,-122.3004",47.1401,-122.3004,"Graham,AL",11/24/2020 11:00,3,na,74.5,na,na,na,3
"45.4478313,-73.4803865",45.4478313,-73.4803865,"La Prairie,IL",11/8/2022 3:00,17,0.1,59,9.1,16.5,na,9
"57.481308,-4.241451",57.481308,-4.241451,"Inverness,MT",11/8/2022 9:00,13,na,90.3,24.5,34,6,13
"48.2167394444444,16.3809180555556",48.21673944,16.38091806,"Vienna,SD",11/8/2022 11:00,76,0.1,96.6,15.1,na,29,76
"42.50472,-87.8093",42.50472,-87.8093,"Zion,OK",11/8/2022 4:00,18,1.2,73,1.7,na,8,18
"37.70122,-121.90302",37.70122,-121.90302,"Pleasanton,IA",11/8/2022 1:00,21,3.2,77,1.9,na,na,21
"43.600699,-116.347853",43.600699,-116.347853,"Meridian,OK",11/8/2022 2:00,29,1.2,77,0.8,28.9,53,17
"40.33733,-76.383446",40.33733,-76.383446,"Lebanon,SD",11/8/2022 3:00,26,na,72,1.9,20,21,26
"41.492191,-81.678552",41.492191,-81.678552,"Glenville,NC",11/8/2022 4:00,10,1.2,68,8.4,10.4,9,na
"48.054315,-122.171529",48.054315,-122.171529,"Marysville,MT",11/8/2022 3:00,38,na,99,na,na,na,38
"40.125557,-85.652222",40.125557,-85.652222,"Anderson,IA",11/8/2022 5:00,39,na,65,na,14.5,na,39
"32.557751,35.845016",32.557751,35.845016,"Arbela,MO",11/8/2022 12:00,15,na,74.7,7.4,14.8,na,na
"41.726811,-81.242156",41.726811,-81.242156,"Champion,NE",11/8/2022 5:00,14,na,73,na,na,na,14
"51.037279,13.7303687",51.037279,13.7303687,"Dresden,KS",11/8/2022 11:00,15,na,10,6.9,8.2,15,46
"-37.8073959,144.97",-37.8073959,144.97,"Carlton,KS",11/8/2022 20:00,37,0.7,78.8,3.8,14.5,11,37
"45.55,-94.1333",45.55,-94.1333,"St. Cloud,MO",11/8/2022 4:00,18,na,64,na,24.1,na,18
"-37.8287277,145.1324",-37.8287277,145.1324,"Clayton,IA",11/8/2022 20:00,37,3.5,89.3,12.1,12.8,22,37
"41.875,-90.177498",41.875,-90.177498,"Clinton,NE",11/8/2022 2:00,34,na,93,na,na,na,34
"-37.8073959,144.97",-37.8073959,144.97,"Coburg,IA",11/8/2022 20:00,37,0.7,78.8,3.8,14.5,11,37
"41.578603,-87.557392",41.578603,-87.557392,"Dolton,SD",11/8/2022 4:00,26,na,68,na,na,na,26
"43.770585907976,11.271415330415",43.77058591,11.27141533,"Florence,IL",11/6/2022 23:00,42,0.1,100,34.8,na,20,42
"38.66121,-121.73269",38.66121,-121.73269,"Woodland,MD",11/8/2022 0:00,22,na,90,na,22.4,na,9
"30.394166666667,-87.008055555556",30.39416667,-87.00805556,"Midway,MN",11/7/2022 19:00,38,na,93.7,na,5.7,18,38
"39.41,-76.2967",39.41,-76.2967,"Edgewood,CA",11/8/2022 5:00,30,na,55,na,na,na,30
"44.9536,-93.2581",44.9536,-93.2581,"Richfield,KS",11/8/2022 4:00,22,na,71,na,na,na,22
"39.751184,-104.987625",39.751184,-104.987625,"Denver,MO",11/8/2022 3:00,34,6.2,61,17,0.5,34,50
"43.770585907976,11.271415330415",43.77058591,11.27141533,"Florence,MN",11/6/2022 23:00,42,0.1,100,34.8,na,20,42
"52.5200066,13.404954",52.5200066,13.404954,"Berlin,ND",2/22/2022 14:00,26,na,68,17.4,26,26,na
"31.3492,-109.539683",31.3492,-109.539683,"Douglas,OK",11/8/2022 2:00,29,na,38.3,na,na,29,na
"28.090277777778,-82.700833333333",28.09027778,-82.70083333,"Sutherland,UT",11/7/2022 20:00,30,2.5,83.5,1,13.9,na,30
"42.190296,-121.731369",42.190296,-121.731369,"Altamont,SD",11/8/2022 2:00,5,na,78,na,na,na,5
"-41.27822953,173.27352648",-41.27822953,173.2735265,"Nelson,NV",11/8/2022 21:00,12,na,90,na,na,12,na
"-33.682778,150.903611",-33.682778,150.903611,"Glenwood,NM",11/8/2022 20:00,18,1.2,76,1,17.6,10,10
"47.69983,-117.42631",47.69983,-117.42631,"Spokane,MO",11/8/2022 3:00,29,na,89,na,na,na,29
"37.936,-122.0262",37.936,-122.0262,"Concord,KY",11/8/2022 1:00,23,2.3,84.5,0.4,23.3,na,13
"26.073055555556,-80.338888888889",26.07305556,-80.33888889,"Weston,CO",11/8/2022 5:00,33,1,89,8.3,11,17,33
"-33.464142,-70.660797",-33.464142,-70.660797,"Santiago,WA",11/8/2022 5:00,63,9.4,87,16.3,3.2,36,63
"48.441942,-123.363165",48.441942,-123.363165,"Victoria,AR",11/8/2022 2:00,17,0.1,85,0.2,10.8,na,17
"40.012969,-105.267212",40.012969,-105.267212,"Boulder,WY",11/7/2022 23:00,25,1.9,61,9.2,14,25,21
"25.471944444444,-80.482777777778",25.47194444,-80.48277778,"Homestead,NM",11/8/2022 4:00,17,na,88,na,10,17,13
"34.632999,-98.428802",34.632999,-98.428802,"Lawton,ND",11/8/2022 4:00,32,na,100,na,11.2,10,32
"42.1428,-80.0372",42.1428,-80.0372,"Erie,ND",11/8/2022 4:00,17,3.4,76.5,1,16.8,6,9
"25.8925176,-97.4938295",25.8925176,-97.4938295,"Brownsville,MD",na,-,na,100,na,na,na,na
"-37.8073959,144.97",-37.8073959,144.97,"Carlton,AL",11/8/2022 21:00,40,0.7,84.9,3.8,14.5,11,40
"45.496640911,-122.60287735",45.49664091,-122.6028774,"Portland,IA",11/8/2022 2:00,5,1.2,96,9.6,5.1,na,9
"43.770585907976,11.271415330415",43.77058591,11.27141533,"Florence,IN",11/6/2022 23:00,42,0.1,100,34.8,na,20,42
"37.988028,23.727628",37.988028,23.727628,"Aten,NE",11/8/2022 11:00,72,na,60,19.2,na,39,72
"40.72698,-73.89312",40.72698,-73.89312,"Evergreen,MO",11/8/2022 4:00,26,na,49,na,na,na,26
"40.7127837,-74.0059413",40.7127837,-74.0059413,"New Amsterdam,IN",11/8/2022 4:00,26,4.8,49,16.6,98.1,na,26
"42.2411499,-83.6129939",42.2411499,-83.6129939,"Ypsilanti,ND",11/8/2022 4:00,18,na,69,na,na,na,18
"32.789561,-116.944222",32.789561,-116.944222,"Cowles,NE",11/8/2022 1:00,18,1.7,90,na,12.8,8,18
"-26.662851,28.584703",-26.662851,28.584703,"Balfour,ND",11/8/2022 12:00,22,1.3,93.6,1.7,22.2,3,na
"51.5073509,-0.1277583",51.5073509,-0.1277583,"Chelsea,SD",11/8/2022 9:00,42,2.6,78.2,28.5,6.1,22,42
"33.410277777778,-111.865",33.41027778,-111.865,"Gilbert,AR",11/8/2022 3:00,50,4.5,22,na,6.4,26,50
"53.76559,-2.680353",53.76559,-2.680353,"Preston,NE",11/8/2022 9:00,26,na,87,11,25.6,8,21
"40.72102,-74.1928",40.72102,-74.1928,"Milford,MO",9/26/2022 6:00,26,1.2,92.5,15.8,6.4,na,26
"53.951889,-1.075861",53.951889,-1.075861,"York,ND",11/8/2022 9:00,10,3.2,85,10.7,24,10,17
"37.74306,-122.16994",37.74306,-122.16994,"Lorenzo,NE",11/8/2022 1:00,25,2.3,85,3.2,24.1,na,25
"39.7143,-105.1239",39.7143,-105.1239,"Arvada,WY",11/4/2022 14:00,13,na,30,na,na,na,13
"47.38614,-122.23195",47.38614,-122.23195,"Kent,IA",11/8/2022 3:00,17,na,93,na,na,na,17
"44.9536,-93.2581",44.9536,-93.2581,"Richfield,NE",11/8/2022 4:00,22,na,71,na,na,na,22
"44.219722,-76.521111",44.219722,-76.521111,"Kingston,NM",11/8/2022 5:00,11,na,74.5,1.9,11.2,na,5
"51.389286904505,-0.141661524779893",51.3892869,-0.141661525,"Sutton,ND",11/8/2022 8:00,21,na,86,16,na,20,21
"40.92431,14.48133",40.92431,14.48133,"Nora,NE",8/15/2022 23:00,52,na,73.1,10.7,2.9,19,52
"41.731201,-111.837502",41.731201,-111.837502,"Logan,MT",11/8/2022 2:00,29,0.6,32,1.9,28.9,na,16
"45.64336,-122.58737",45.64336,-122.58737,"Salmon Creek,CA",11/8/2022 3:00,46,na,80,na,na,na,46
"43.168285997691,-2.637958000945",43.168286,-2.637958001,"Durango,IA",11/8/2022 8:00,22,na,37,4.2,21.6,5,9
"36.1797,-94.1167",36.1797,-94.1167,"Springdale,MT",11/8/2022 3:00,35,na,80,na,19.2,na,35
"55.464531,-4.631673",55.464531,-4.631673,"Ayr,ND",11/8/2022 5:00,25,na,93,1.1,24.7,9,19
"41.578603,-87.557392",41.578603,-87.557392,"Dalton,MO",11/8/2022 4:00,26,na,68,na,na,na,26
"53.76559,-2.680353",53.76559,-2.680353,"Preston,NV",11/8/2022 9:00,26,na,87,11,25.6,8,21
"40.72102,-74.1928",40.72102,-74.1928,"Irvington,IA",9/26/2022 6:00,26,1.2,92.5,15.8,6.4,na,26
"41.8932669,12.4753855",41.8932669,12.4753855,"Loma,ND",11/6/2022 23:00,25,na,58,9.6,15.1,9,25
"40.743156,-73.585513",40.743156,-73.585513,"Roosevelt,AZ",11/8/2022 4:00,24,1.5,55.5,7.3,18,na,24
"45.4032761,-73.9503608",45.4032761,-73.9503608,"Beaconsfield,IA",11/8/2022 4:00,17,6.4,39,3.7,17,na,12
"50.444,30.54",50.444,30.54,"Kief,ND",10/19/2022 1:00,5,na,88.23,na,na,2,5
"40.63306,-74.137156",40.63306,-74.137156,"Graniteville,CA",11/8/2022 4:00,20,na,57.3,na,12.8,na,20
"39.114399,-77.106903",39.114399,-77.106903,"Rockville,AL",11/8/2022 5:00,13,na,52.5,na,5.6,na,13
"29.4072945,-98.431251",29.4072945,-98.431251,"San Antonio,NM",11/8/2022 4:00,2,na,87.5,na,1.6,na,na
"45.496640911,-122.60287735",45.49664091,-122.6028774,"Oak Grove,OK",11/8/2022 2:00,5,1.2,96,9.6,5.1,na,9
"38.0133,-87.5772",38.0133,-87.5772,"Evansville,AK",11/8/2022 4:00,25,na,37,0.6,24.8,15,25
"46.66409,-122.96732",46.66409,-122.96732,"Centralia,PA",11/8/2022 3:00,30,na,93,na,na,na,30
"34.1992,-118.53275",34.1992,-118.53275,"Girard,TX",11/8/2022 2:00,46,3.4,93,12.1,5.6,na,46
"35.856098,-78.574203",35.856098,-78.574203,"Raleigh,ND",11/8/2022 5:00,30,1.2,52,2.4,30.4,14,24
"43.0125274,-83.6874562",43.0125274,-83.6874562,"Burton,NE",11/8/2022 4:00,42,na,92,na,0.8,na,42
"35.151588,-89.85022",35.151588,-89.85022,"Bartlett,IA",11/8/2022 4:00,44,na,86.3,na,14.5,na,44
"47.38614,-122.23195",47.38614,-122.23195,"Auburn,ND",11/8/2022 3:00,17,na,93,na,na,na,17
"56.399327,-3.434182",56.399327,-3.434182,"Perth,ND",11/8/2022 7:00,12,na,88,19.6,na,6,12
"32.7912,-116.9421",32.7912,-116.9421,"Lakeside,CO",11/8/2022 2:00,24,na,90,na,12.1,na,24
"60.395929,5.312674",60.395929,5.312674,"Bergen,ND",11/8/2022 9:00,26,na,92,7.7,25.5,5,11
